State of Origin,Industry of Origin (ANZSIC06),Commodity by SITC,Frequency,Country of Destination,Time,Value,Flags
"Western Australia","Total","TOTAL","Monthly","New Zealand","Jan-2014",17352.994,
"Western Australia","Total","TOTAL","Monthly","New Zealand","Feb-2014",19536.581,
"Western Australia","Total","TOTAL","Monthly","New Zealand","Mar-2014",11223.148,
"Western Australia","Total","TOTAL","Monthly","New Zealand","Apr-2014",18420.486,
"Western Australia","Total","TOTAL","Monthly","New Zealand","May-2014",29901.489,
"Western Australia","Total","TOTAL","Monthly","French Polynesia","Aug-2013",87.953,
"Western Australia","Total","TOTAL","Monthly","French Polynesia","Sep-2013",133.432,
"Western Australia","Total","TOTAL","Monthly","French Polynesia","Oct-2013",2.5,
"Western Australia","Total","TOTAL","Monthly","French Polynesia","Nov-2013",5.289,
"Western Australia","Total","TOTAL","Monthly","French Polynesia","Dec-2013",138.639,
"Western Australia","Total","TOTAL","Monthly","French Polynesia","Jan-2014",156.256,
"Western Australia","Total","TOTAL","Monthly","French Polynesia","Feb-2014",93.687,
"Western Australia","Total","TOTAL","Monthly","French Polynesia","Mar-2014",2.37,
"Western Australia","Total","TOTAL","Monthly","French Polynesia","Apr-2014",25,
"Western Australia","Total","TOTAL","Monthly","French Polynesia","May-2014",116.517,
"Western Australia","Total","TOTAL","Monthly","Papua New Guinea","Aug-2013",70681.911,
"Western Australia","Total","TOTAL","Monthly","Papua New Guinea","Sep-2013",24670.98,
"Western Australia","Total","TOTAL","Monthly","Papua New Guinea","Oct-2013",81355.908,
"Western Australia","Total","TOTAL","Monthly","Papua New Guinea","Nov-2013",4771.504,
"Western Australia","Total","TOTAL","Monthly","Papua New Guinea","Dec-2013",102152.252,
"Western Australia","Total","TOTAL","Monthly","Papua New Guinea","Jan-2014",5395.715,
"Western Australia","Total","TOTAL","Monthly","Papua New Guinea","Feb-2014",3030.892,
"Western Australia","Total","TOTAL","Monthly","Papua New Guinea","Mar-2014",9439.636,
"Western Australia","Total","TOTAL","Monthly","Papua New Guinea","Apr-2014",68260.483,
"Western Australia","Total","TOTAL","Monthly","Papua New Guinea","May-2014",78101.919,
"Western Australia","Total","TOTAL","Monthly","Qatar","Aug-2013",35970.889,
"Western Australia","Total","TOTAL","Monthly","Qatar","Sep-2013",6151.384,
"Western Australia","Total","TOTAL","Monthly","Qatar","Oct-2013",5614.213,
"Western Australia","Total","TOTAL","Monthly","Qatar","Nov-2013",16110.255,
"Western Australia","Total","TOTAL","Monthly","Qatar","Dec-2013",22397.627,
"Western Australia","Total","TOTAL","Monthly","Qatar","Jan-2014",28119.235,
"Western Australia","Total","TOTAL","Monthly","Qatar","Feb-2014",8873.07,
"Western Australia","Total","TOTAL","Monthly","Qatar","Mar-2014",19150.566,
"Western Australia","Total","TOTAL","Monthly","Qatar","Apr-2014",24754.751,
"Western Australia","Total","TOTAL","Monthly","Qatar","May-2014",26496.062,
"Western Australia","Total","TOTAL","Monthly","Puerto Rico","Nov-2013",513.662,
"Western Australia","Total","TOTAL","Monthly","Puerto Rico","Dec-2013",528.254,
"Western Australia","Total","TOTAL","Monthly","Puerto Rico","Mar-2014",14.243,
"Western Australia","Total","TOTAL","Monthly","Puerto Rico","Apr-2014",12.128,
"Western Australia","Total","TOTAL","Monthly","Romania","Aug-2013",11.307,
"Western Australia","Total","TOTAL","Monthly","Romania","Sep-2013",27.842,
"Western Australia","Total","TOTAL","Monthly","Romania","Oct-2013",14.142,
"Western Australia","Total","TOTAL","Monthly","Romania","Nov-2013",5.152,
"Western Australia","Total","TOTAL","Monthly","Romania","Dec-2013",34.675,
