State of Origin,Industry of Origin (ANZSIC06),Commodity by SITC,Frequency,Country of Destination,Time,Value,Flags
"Total","Total","TOTAL","Monthly","Dominica","Mar-2014",51.225,
"Total","Total","TOTAL","Monthly","Dominican Republic","Jun-2012",742.779,
"Total","Total","TOTAL","Monthly","Dominican Republic","Jul-2012",213.717,
"Total","Total","TOTAL","Monthly","Dominican Republic","Aug-2012",692.859,
"Total","Total","TOTAL","Monthly","Dominican Republic","Sep-2012",558.406,
"Total","Total","TOTAL","Monthly","Dominican Republic","Oct-2012",966.492,
"Total","Total","TOTAL","Monthly","Dominican Republic","Nov-2012",545.549,
"Total","Total","TOTAL","Monthly","Dominican Republic","Dec-2012",363.546,
"Total","Total","TOTAL","Monthly","Dominican Republic","Jan-2013",291.974,
"Total","Total","TOTAL","Monthly","Dominican Republic","Feb-2013",307.993,
"Total","Total","TOTAL","Monthly","Dominican Republic","Mar-2013",796.548,
"Total","Total","TOTAL","Monthly","Dominican Republic","Apr-2013",351.804,
"Total","Total","TOTAL","Monthly","Dominican Republic","May-2013",513.457,
"Total","Total","TOTAL","Monthly","Dominican Republic","Jun-2013",331.42,
"Total","Total","TOTAL","Monthly","Dominican Republic","Jul-2013",1683.246,
"Total","Total","TOTAL","Monthly","Dominican Republic","Aug-2013",832.581,
"Total","Total","TOTAL","Monthly","Dominican Republic","Sep-2013",255.988,
"Total","Total","TOTAL","Monthly","Dominican Republic","Oct-2013",751.014,
"Total","Total","TOTAL","Monthly","Dominican Republic","Nov-2013",762.951,
"Total","Total","TOTAL","Monthly","Dominican Republic","Dec-2013",1273.214,
"Total","Total","TOTAL","Monthly","Dominican Republic","Jan-2014",652.687,
"Total","Total","TOTAL","Monthly","Dominican Republic","Feb-2014",216.741,
"Total","Total","TOTAL","Monthly","Dominican Republic","Mar-2014",1452.658,
"Total","Total","TOTAL","Monthly","Dominican Republic","Apr-2014",1046.83,
"Total","Total","TOTAL","Monthly","Dominican Republic","May-2014",910.495,
"Total","Total","TOTAL","Monthly","Equatorial Guinea","Jun-2012",52.434,
"Total","Total","TOTAL","Monthly","Equatorial Guinea","Jul-2012",40.321,
"Total","Total","TOTAL","Monthly","Equatorial Guinea","Aug-2012",135.27,
"Total","Total","TOTAL","Monthly","Equatorial Guinea","Sep-2012",88.213,
"Total","Total","TOTAL","Monthly","Equatorial Guinea","Oct-2012",79.177,
"Total","Total","TOTAL","Monthly","Equatorial Guinea","Dec-2012",21.387,
"Total","Total","TOTAL","Monthly","Equatorial Guinea","Jan-2013",11.687,
"Total","Total","TOTAL","Monthly","Equatorial Guinea","Feb-2013",13.543,
"Total","Total","TOTAL","Monthly","Equatorial Guinea","Mar-2013",3.763,
"Total","Total","TOTAL","Monthly","Equatorial Guinea","Apr-2013",7.697,
"Total","Total","TOTAL","Monthly","Equatorial Guinea","May-2013",31.076,
"Total","Total","TOTAL","Monthly","Equatorial Guinea","Aug-2013",2.685,
"Total","Total","TOTAL","Monthly","Equatorial Guinea","Sep-2013",9.231,
"Total","Total","TOTAL","Monthly","Equatorial Guinea","Jan-2014",38.78,
"Total","Total","TOTAL","Monthly","Equatorial Guinea","Feb-2014",58.137,
"Total","Total","TOTAL","Monthly","Equatorial Guinea","Mar-2014",30.964,
"Total","Total","TOTAL","Monthly","Equatorial Guinea","Apr-2014",204.836,
"Total","Total","TOTAL","Monthly","Equatorial Guinea","May-2014",5.334,
"Total","Total","TOTAL","Monthly","Cameroon","Jun-2012",156.325,
"Total","Total","TOTAL","Monthly","Cameroon","Jul-2012",85.726,
"Total","Total","TOTAL","Monthly","Cameroon","Aug-2012",76.558,
"Total","Total","TOTAL","Monthly","Cameroon","Sep-2012",124.188,
"Total","Total","TOTAL","Monthly","Cameroon","Oct-2012",344.247,
"Total","Total","TOTAL","Monthly","Cameroon","Nov-2012",703.269,
"Total","Total","TOTAL","Monthly","Cameroon","Dec-2012",115.816,
"Total","Total","TOTAL","Monthly","Cameroon","Jan-2013",50.357,
"Total","Total","TOTAL","Monthly","Cameroon","Feb-2013",29.516,
"Total","Total","TOTAL","Monthly","Cameroon","Mar-2013",67.701,
"Total","Total","TOTAL","Monthly","Cameroon","Apr-2013",252.968,
"Total","Total","TOTAL","Monthly","Cameroon","May-2013",1235.01,
"Total","Total","TOTAL","Monthly","Cameroon","Jun-2013",7.13,
"Total","Total","TOTAL","Monthly","Cameroon","Jul-2013",22.514,
"Total","Total","TOTAL","Monthly","Cameroon","Aug-2013",47.144,
"Total","Total","TOTAL","Monthly","Cameroon","Sep-2013",131.582,
"Total","Total","TOTAL","Monthly","Cameroon","Oct-2013",25.847,
"Total","Total","TOTAL","Monthly","Cameroon","Nov-2013",103.329,
"Total","Total","TOTAL","Monthly","Cameroon","Dec-2013",103.259,
"Total","Total","TOTAL","Monthly","Cameroon","Jan-2014",20.627,
"Total","Total","TOTAL","Monthly","Cameroon","Feb-2014",487.175,
"Total","Total","TOTAL","Monthly","Cameroon","Mar-2014",79.471,
"Total","Total","TOTAL","Monthly","Cameroon","Apr-2014",204.533,
"Total","Total","TOTAL","Monthly","France","Jun-2012",126786.609,
"Total","Total","TOTAL","Monthly","France","Jul-2012",75420.759,
"Total","Total","TOTAL","Monthly","France","Aug-2012",142400.185,
"Total","Total","TOTAL","Monthly","France","Sep-2012",59969.983,
"Total","Total","TOTAL","Monthly","France","Oct-2012",70412.099,
"Total","Total","TOTAL","Monthly","France","Nov-2012",111589.119,
"Total","Total","TOTAL","Monthly","France","Dec-2012",48474.566,
"Total","Total","TOTAL","Monthly","France","Jan-2013",144298.082,
"Total","Total","TOTAL","Monthly","France","Feb-2013",92556.786,
"Total","Total","TOTAL","Monthly","France","Mar-2013",179467.82,
"Total","Total","TOTAL","Monthly","France","Apr-2013",86699.323,
"Total","Total","TOTAL","Monthly","France","May-2013",107874.825,
"Total","Total","TOTAL","Monthly","France","Jun-2013",73449.13,
"Total","Total","TOTAL","Monthly","France","Jul-2013",64663.919,
"Total","Total","TOTAL","Monthly","France","Aug-2013",99518.659,
"Total","Total","TOTAL","Monthly","France","Sep-2013",66465.528,
"Total","Total","TOTAL","Monthly","France","Oct-2013",72358.053,
"Total","Total","TOTAL","Monthly","France","Nov-2013",65425.541,
"Total","Total","TOTAL","Monthly","France","Dec-2013",197571.205,
"Total","Total","TOTAL","Monthly","France","Jan-2014",151249.609,
"Total","Total","TOTAL","Monthly","France","Feb-2014",118635.514,
"Total","Total","TOTAL","Monthly","France","Mar-2014",167318.982,
"Total","Total","TOTAL","Monthly","France","Apr-2014",42490.236,
"Total","Total","TOTAL","Monthly","France","May-2014",89050.813,
"Total","Total","TOTAL","Monthly","French Guiana","Jul-2012",6.412,
"Total","Total","TOTAL","Monthly","French Guiana","Oct-2012",16.346,
"Total","Total","TOTAL","Monthly","French Guiana","Jul-2013",4.445,
"Total","Total","TOTAL","Monthly","French Guiana","Oct-2013",2.551,
"Total","Total","TOTAL","Monthly","French Guiana","Nov-2013",38.505,
"Total","Total","TOTAL","Monthly","Guinea","Jun-2012",1565.989,
"Total","Total","TOTAL","Monthly","Guinea","Jul-2012",1502.057,
"Total","Total","TOTAL","Monthly","Guinea","Aug-2012",1383.798,
"Total","Total","TOTAL","Monthly","Guinea","Sep-2012",3221.166,
"Total","Total","TOTAL","Monthly","Guinea","Oct-2012",844.302,
"Total","Total","TOTAL","Monthly","Guinea","Nov-2012",1240.245,
"Total","Total","TOTAL","Monthly","Guinea","Dec-2012",2477.062,
"Total","Total","TOTAL","Monthly","Guinea","Jan-2013",951.77,
"Total","Total","TOTAL","Monthly","Guinea","Feb-2013",1100.17,
"Total","Total","TOTAL","Monthly","Guinea","Mar-2013",520.011,
"Total","Total","TOTAL","Monthly","Guinea","Apr-2013",283.814,
"Total","Total","TOTAL","Monthly","Guinea","May-2013",667.95,
"Total","Total","TOTAL","Monthly","Guinea","Jun-2013",354.841,
"Total","Total","TOTAL","Monthly","Guinea","Jul-2013",255.264,
"Total","Total","TOTAL","Monthly","Guinea","Aug-2013",201.28,
"Total","Total","TOTAL","Monthly","Guinea","Sep-2013",114.573,
"Total","Total","TOTAL","Monthly","Guinea","Oct-2013",413.478,
"Total","Total","TOTAL","Monthly","Guinea","Nov-2013",42.653,
"Total","Total","TOTAL","Monthly","Guinea","Dec-2013",585.389,
"Total","Total","TOTAL","Monthly","Guinea","Jan-2014",188.622,
"Total","Total","TOTAL","Monthly","Guinea","Feb-2014",75.478,
"Total","Total","TOTAL","Monthly","Guinea","Mar-2014",475.571,
"Total","Total","TOTAL","Monthly","Guinea","Apr-2014",294.49,
"Total","Total","TOTAL","Monthly","Guinea","May-2014",209.567,
"Total","Total","TOTAL","Monthly","Haiti","Jun-2012",42.78,
"Total","Total","TOTAL","Monthly","Haiti","Jul-2012",3.56,
"Total","Total","TOTAL","Monthly","Haiti","Aug-2012",7.409,
"Total","Total","TOTAL","Monthly","Haiti","Sep-2012",73.278,
"Total","Total","TOTAL","Monthly","Haiti","Feb-2013",74.4,
"Total","Total","TOTAL","Monthly","Haiti","Jun-2013",2.003,
"Total","Total","TOTAL","Monthly","Haiti","Jul-2013",79.909,
"Total","Total","TOTAL","Monthly","Haiti","Aug-2013",273.232,
"Total","Total","TOTAL","Monthly","Haiti","Oct-2013",113.821,
"Total","Total","TOTAL","Monthly","Haiti","Apr-2014",10.85,
"Total","Total","TOTAL","Monthly","Hungary","Jun-2012",711.405,
"Total","Total","TOTAL","Monthly","Hungary","Jul-2012",1777.383,
"Total","Total","TOTAL","Monthly","Hungary","Aug-2012",2195.835,
"Total","Total","TOTAL","Monthly","Hungary","Sep-2012",1064.612,
"Total","Total","TOTAL","Monthly","Hungary","Oct-2012",1489.621,
"Total","Total","TOTAL","Monthly","Hungary","Nov-2012",792.696,
"Total","Total","TOTAL","Monthly","Hungary","Dec-2012",803.484,
"Total","Total","TOTAL","Monthly","Hungary","Jan-2013",1113.853,
"Total","Total","TOTAL","Monthly","Hungary","Feb-2013",623.169,
"Total","Total","TOTAL","Monthly","Hungary","Mar-2013",2927.018,
"Total","Total","TOTAL","Monthly","Hungary","Apr-2013",631.02,
"Total","Total","TOTAL","Monthly","Hungary","May-2013",1601.41,
"Total","Total","TOTAL","Monthly","Hungary","Jun-2013",1109.911,
"Total","Total","TOTAL","Monthly","Hungary","Jul-2013",1116.143,
"Total","Total","TOTAL","Monthly","Hungary","Aug-2013",2307.832,
"Total","Total","TOTAL","Monthly","Hungary","Sep-2013",838.34,
"Total","Total","TOTAL","Monthly","Hungary","Oct-2013",2618.19,
"Total","Total","TOTAL","Monthly","Hungary","Nov-2013",1747.168,
"Total","Total","TOTAL","Monthly","Hungary","Dec-2013",1465.479,
"Total","Total","TOTAL","Monthly","Hungary","Jan-2014",1299.149,
"Total","Total","TOTAL","Monthly","Hungary","Feb-2014",1065.936,
"Total","Total","TOTAL","Monthly","Hungary","Mar-2014",1090.492,
"Total","Total","TOTAL","Monthly","Hungary","Apr-2014",1622.35,
"Total","Total","TOTAL","Monthly","Hungary","May-2014",1055,
"Total","Total","TOTAL","Monthly","Ireland","Jun-2012",6892.891,
"Total","Total","TOTAL","Monthly","Ireland","Jul-2012",8495.832,
"Total","Total","TOTAL","Monthly","Ireland","Aug-2012",9374.841,
"Total","Total","TOTAL","Monthly","Ireland","Sep-2012",5940.11,
"Total","Total","TOTAL","Monthly","Ireland","Oct-2012",5095.775,
"Total","Total","TOTAL","Monthly","Ireland","Nov-2012",3698.283,
"Total","Total","TOTAL","Monthly","Ireland","Dec-2012",6108.748,
"Total","Total","TOTAL","Monthly","Ireland","Jan-2013",5877.396,
"Total","Total","TOTAL","Monthly","Ireland","Feb-2013",4740.132,
"Total","Total","TOTAL","Monthly","Ireland","Mar-2013",4316.822,
"Total","Total","TOTAL","Monthly","Ireland","Apr-2013",6183.561,
"Total","Total","TOTAL","Monthly","Ireland","May-2013",6896.992,
"Total","Total","TOTAL","Monthly","Ireland","Jun-2013",6820.039,
"Total","Total","TOTAL","Monthly","Ireland","Jul-2013",6317.851,
"Total","Total","TOTAL","Monthly","Ireland","Aug-2013",5630.584,
"Total","Total","TOTAL","Monthly","Ireland","Sep-2013",5146.738,
"Total","Total","TOTAL","Monthly","Ireland","Oct-2013",5658.025,
"Total","Total","TOTAL","Monthly","Ireland","Nov-2013",3137.803,
"Total","Total","TOTAL","Monthly","Ireland","Dec-2013",8352.717,
"Total","Total","TOTAL","Monthly","Ireland","Jan-2014",3074.528,
"Total","Total","TOTAL","Monthly","Ireland","Feb-2014",6477.316,
"Total","Total","TOTAL","Monthly","Ireland","Mar-2014",5987.21,
"Total","Total","TOTAL","Monthly","Ireland","Apr-2014",2938.351,
"Total","Total","TOTAL","Monthly","Ireland","May-2014",5710.784,
"Total","Total","TOTAL","Monthly","International Waters","Jun-2012",2615.667,
"Total","Total","TOTAL","Monthly","International Waters","Jul-2012",2564.413,
"Total","Total","TOTAL","Monthly","International Waters","Aug-2012",3075.556,
"Total","Total","TOTAL","Monthly","International Waters","Sep-2012",2558.174,
"Total","Total","TOTAL","Monthly","International Waters","Oct-2012",2601.569,
"Total","Total","TOTAL","Monthly","International Waters","Nov-2012",4937.098,
"Total","Total","TOTAL","Monthly","International Waters","Dec-2012",5495.577,
"Total","Total","TOTAL","Monthly","International Waters","Jan-2013",3123.043,
"Total","Total","TOTAL","Monthly","International Waters","Feb-2013",2982.74,
"Total","Total","TOTAL","Monthly","International Waters","Mar-2013",4109.163,
"Total","Total","TOTAL","Monthly","International Waters","Apr-2013",3022.066,
"Total","Total","TOTAL","Monthly","International Waters","May-2013",3120.961,
"Total","Total","TOTAL","Monthly","International Waters","Jun-2013",2313.319,
"Total","Total","TOTAL","Monthly","International Waters","Jul-2013",2538.123,
"Total","Total","TOTAL","Monthly","International Waters","Aug-2013",3176.409,
"Total","Total","TOTAL","Monthly","International Waters","Sep-2013",2905.879,
"Total","Total","TOTAL","Monthly","International Waters","Oct-2013",3077.78,
"Total","Total","TOTAL","Monthly","International Waters","Nov-2013",14773.559,
"Total","Total","TOTAL","Monthly","International Waters","Dec-2013",8517.323,
"Total","Total","TOTAL","Monthly","International Waters","Jan-2014",5565.67,
"Total","Total","TOTAL","Monthly","International Waters","Feb-2014",8661.413,
"Total","Total","TOTAL","Monthly","International Waters","Mar-2014",3127.485,
"Total","Total","TOTAL","Monthly","International Waters","Apr-2014",3910.713,
"Total","Total","TOTAL","Monthly","International Waters","May-2014",4781.207,
"Total","Total","TOTAL","Monthly","Kyrgyztan","Jun-2012",20.203,
"Total","Total","TOTAL","Monthly","Kyrgyztan","Jul-2012",100.607,
"Total","Total","TOTAL","Monthly","Kyrgyztan","Aug-2012",139.771,
"Total","Total","TOTAL","Monthly","Kyrgyztan","Sep-2012",15.228,
"Total","Total","TOTAL","Monthly","Kyrgyztan","Oct-2012",20.121,
"Total","Total","TOTAL","Monthly","Kyrgyztan","Dec-2012",83.134,
"Total","Total","TOTAL","Monthly","Kyrgyztan","Jan-2013",51.708,
"Total","Total","TOTAL","Monthly","Kyrgyztan","Feb-2013",205.964,
"Total","Total","TOTAL","Monthly","Kyrgyztan","Mar-2013",1787.248,
"Total","Total","TOTAL","Monthly","Kyrgyztan","Apr-2013",3.937,
"Total","Total","TOTAL","Monthly","Kyrgyztan","May-2013",64.147,
"Total","Total","TOTAL","Monthly","Kyrgyztan","Jun-2013",110.984,
"Total","Total","TOTAL","Monthly","Kyrgyztan","Jul-2013",11.58,
"Total","Total","TOTAL","Monthly","Kyrgyztan","Aug-2013",77.219,
"Total","Total","TOTAL","Monthly","Kyrgyztan","Sep-2013",186.59,
"Total","Total","TOTAL","Monthly","Kyrgyztan","Oct-2013",20.913,
"Total","Total","TOTAL","Monthly","Kyrgyztan","Nov-2013",75.13,
"Total","Total","TOTAL","Monthly","Kyrgyztan","Dec-2013",171.809,
"Total","Total","TOTAL","Monthly","Kyrgyztan","Jan-2014",11.877,
"Total","Total","TOTAL","Monthly","Kyrgyztan","Feb-2014",110.197,
"Total","Total","TOTAL","Monthly","Kyrgyztan","Mar-2014",45.207,
"Total","Total","TOTAL","Monthly","Kyrgyztan","Apr-2014",1133.776,
"Total","Total","TOTAL","Monthly","Kyrgyztan","May-2014",68.951,
"Total","Total","TOTAL","Monthly","Macau (SAR of China)","Jun-2012",1817.741,
"Total","Total","TOTAL","Monthly","Macau (SAR of China)","Jul-2012",1748.159,
"Total","Total","TOTAL","Monthly","Macau (SAR of China)","Aug-2012",5149.05,
"Total","Total","TOTAL","Monthly","Macau (SAR of China)","Sep-2012",2450.407,
"Total","Total","TOTAL","Monthly","Macau (SAR of China)","Oct-2012",2629.155,
"Total","Total","TOTAL","Monthly","Macau (SAR of China)","Nov-2012",2830.929,
"Total","Total","TOTAL","Monthly","Macau (SAR of China)","Dec-2012",3520.978,
"Total","Total","TOTAL","Monthly","Macau (SAR of China)","Jan-2013",2281.661,
"Total","Total","TOTAL","Monthly","Macau (SAR of China)","Feb-2013",2037.826,
"Total","Total","TOTAL","Monthly","Macau (SAR of China)","Mar-2013",1642.375,
"Total","Total","TOTAL","Monthly","Macau (SAR of China)","Apr-2013",2435.079,
"Total","Total","TOTAL","Monthly","Macau (SAR of China)","May-2013",2960.346,
"Total","Total","TOTAL","Monthly","Macau (SAR of China)","Jun-2013",1896.92,
"Total","Total","TOTAL","Monthly","Macau (SAR of China)","Jul-2013",3921.567,
"Total","Total","TOTAL","Monthly","Macau (SAR of China)","Aug-2013",3295.574,
"Total","Total","TOTAL","Monthly","Macau (SAR of China)","Sep-2013",2678.875,
"Total","Total","TOTAL","Monthly","Macau (SAR of China)","Oct-2013",2228.884,
"Total","Total","TOTAL","Monthly","Macau (SAR of China)","Nov-2013",1383.004,
"Total","Total","TOTAL","Monthly","Macau (SAR of China)","Dec-2013",5715.652,
"Total","Total","TOTAL","Monthly","Macau (SAR of China)","Jan-2014",1370.44,
"Total","Total","TOTAL","Monthly","Macau (SAR of China)","Feb-2014",2566.137,
"Total","Total","TOTAL","Monthly","Macau (SAR of China)","Mar-2014",3614.038,
"Total","Total","TOTAL","Monthly","Macau (SAR of China)","Apr-2014",2021.211,
"Total","Total","TOTAL","Monthly","Macau (SAR of China)","May-2014",1865.812,
"Total","Total","TOTAL","Monthly","Marshall Islands","Jun-2012",198.627,
"Total","Total","TOTAL","Monthly","Marshall Islands","Jul-2012",719.814,
"Total","Total","TOTAL","Monthly","Marshall Islands","Aug-2012",323.545,
"Total","Total","TOTAL","Monthly","Marshall Islands","Sep-2012",354.559,
"Total","Total","TOTAL","Monthly","Marshall Islands","Oct-2012",857.364,
"Total","Total","TOTAL","Monthly","Marshall Islands","Nov-2012",425.43,
"Total","Total","TOTAL","Monthly","Marshall Islands","Dec-2012",410.666,
"Total","Total","TOTAL","Monthly","Marshall Islands","Jan-2013",206.307,
"Total","Total","TOTAL","Monthly","Marshall Islands","Feb-2013",116.744,
"Total","Total","TOTAL","Monthly","Marshall Islands","Mar-2013",227.721,
"Total","Total","TOTAL","Monthly","Marshall Islands","Apr-2013",513.832,
"Total","Total","TOTAL","Monthly","Marshall Islands","May-2013",531.633,
"Total","Total","TOTAL","Monthly","Marshall Islands","Jun-2013",464.549,
"Total","Total","TOTAL","Monthly","Marshall Islands","Jul-2013",614.77,
"Total","Total","TOTAL","Monthly","Marshall Islands","Aug-2013",309.398,
"Total","Total","TOTAL","Monthly","Marshall Islands","Sep-2013",532.962,
"Total","Total","TOTAL","Monthly","Marshall Islands","Oct-2013",126.245,
"Total","Total","TOTAL","Monthly","Marshall Islands","Nov-2013",475.463,
"Total","Total","TOTAL","Monthly","Marshall Islands","Dec-2013",464.74,
"Total","Total","TOTAL","Monthly","Marshall Islands","Jan-2014",298.915,
"Total","Total","TOTAL","Monthly","Marshall Islands","Feb-2014",526.156,
"Total","Total","TOTAL","Monthly","Marshall Islands","Mar-2014",425.266,
"Total","Total","TOTAL","Monthly","Marshall Islands","Apr-2014",398.254,
"Total","Total","TOTAL","Monthly","Marshall Islands","May-2014",758.915,
"Total","Total","TOTAL","Monthly","St Pierre and Miquelon","Nov-2012",4,
"Total","Total","TOTAL","Monthly","Reunion","Jun-2012",274.835,
"Total","Total","TOTAL","Monthly","Reunion","Jul-2012",505.04,
"Total","Total","TOTAL","Monthly","Reunion","Aug-2012",334.904,
"Total","Total","TOTAL","Monthly","Reunion","Sep-2012",404.663,
"Total","Total","TOTAL","Monthly","Reunion","Oct-2012",574.243,
"Total","Total","TOTAL","Monthly","Reunion","Nov-2012",350.672,
"Total","Total","TOTAL","Monthly","Reunion","Dec-2012",517.416,
"Total","Total","TOTAL","Monthly","Reunion","Jan-2013",8869.387,
"Total","Total","TOTAL","Monthly","Reunion","Feb-2013",204.525,
"Total","Total","TOTAL","Monthly","Reunion","Mar-2013",931.481,
"Total","Total","TOTAL","Monthly","Reunion","Apr-2013",447.003,
"Total","Total","TOTAL","Monthly","Reunion","May-2013",560.954,
"Total","Total","TOTAL","Monthly","Reunion","Jun-2013",320.37,
"Total","Total","TOTAL","Monthly","Reunion","Jul-2013",290.047,
"Total","Total","TOTAL","Monthly","Reunion","Aug-2013",356.909,
"Total","Total","TOTAL","Monthly","Reunion","Sep-2013",468.705,
"Total","Total","TOTAL","Monthly","Reunion","Oct-2013",520.567,
"Total","Total","TOTAL","Monthly","Reunion","Nov-2013",184.7,
"Total","Total","TOTAL","Monthly","Reunion","Dec-2013",210.774,
"Total","Total","TOTAL","Monthly","Reunion","Jan-2014",144.492,
"Total","Total","TOTAL","Monthly","Reunion","Feb-2014",521.902,
"Total","Total","TOTAL","Monthly","Reunion","Mar-2014",674.259,
"Total","Total","TOTAL","Monthly","Reunion","Apr-2014",518.159,
"Total","Total","TOTAL","Monthly","Reunion","May-2014",244.967,
"Total","Total","TOTAL","Monthly","El Salvador","Jun-2012",2068.942,
"Total","Total","TOTAL","Monthly","El Salvador","Jul-2012",1693.038,
"Total","Total","TOTAL","Monthly","El Salvador","Aug-2012",1470.455,
"Total","Total","TOTAL","Monthly","El Salvador","Sep-2012",1569.373,
"Total","Total","TOTAL","Monthly","El Salvador","Oct-2012",1863.276,
"Total","Total","TOTAL","Monthly","El Salvador","Nov-2012",2858.764,
"Total","Total","TOTAL","Monthly","El Salvador","Dec-2012",2469.759,
"Total","Total","TOTAL","Monthly","El Salvador","Jan-2013",2054.016,
"Total","Total","TOTAL","Monthly","El Salvador","Feb-2013",1575.64,
"Total","Total","TOTAL","Monthly","El Salvador","Mar-2013",1447.209,
"Total","Total","TOTAL","Monthly","El Salvador","Apr-2013",2288.209,
"Total","Total","TOTAL","Monthly","El Salvador","May-2013",479.58,
"Total","Total","TOTAL","Monthly","El Salvador","Jun-2013",2417.898,
"Total","Total","TOTAL","Monthly","El Salvador","Jul-2013",482.352,
"Total","Total","TOTAL","Monthly","El Salvador","Aug-2013",2423.207,
"Total","Total","TOTAL","Monthly","El Salvador","Sep-2013",1452.826,
"Total","Total","TOTAL","Monthly","El Salvador","Oct-2013",2343.745,
"Total","Total","TOTAL","Monthly","El Salvador","Nov-2013",1393.232,
"Total","Total","TOTAL","Monthly","El Salvador","Dec-2013",1637.165,
"Total","Total","TOTAL","Monthly","El Salvador","Jan-2014",603.588,
"Total","Total","TOTAL","Monthly","El Salvador","Feb-2014",1488.59,
"Total","Total","TOTAL","Monthly","El Salvador","Mar-2014",416.095,
"Total","Total","TOTAL","Monthly","El Salvador","Apr-2014",1856.119,
"Total","Total","TOTAL","Monthly","El Salvador","May-2014",1851.997,
"Total","Total","TOTAL","Monthly","Slovak Republic","Jun-2012",541.019,
"Total","Total","TOTAL","Monthly","Slovak Republic","Jul-2012",115.103,
"Total","Total","TOTAL","Monthly","Slovak Republic","Aug-2012",51.884,
"Total","Total","TOTAL","Monthly","Slovak Republic","Sep-2012",484.256,
"Total","Total","TOTAL","Monthly","Slovak Republic","Oct-2012",486.101,
"Total","Total","TOTAL","Monthly","Slovak Republic","Nov-2012",232.596,
"Total","Total","TOTAL","Monthly","Slovak Republic","Dec-2012",181.873,
"Total","Total","TOTAL","Monthly","Slovak Republic","Jan-2013",89.196,
"Total","Total","TOTAL","Monthly","Slovak Republic","Feb-2013",65.016,
"Total","Total","TOTAL","Monthly","Slovak Republic","Mar-2013",159.289,
"Total","Total","TOTAL","Monthly","Slovak Republic","Apr-2013",72.179,
"Total","Total","TOTAL","Monthly","Slovak Republic","May-2013",193.602,
"Total","Total","TOTAL","Monthly","Slovak Republic","Jun-2013",28.632,
"Total","Total","TOTAL","Monthly","Slovak Republic","Jul-2013",143.09,
"Total","Total","TOTAL","Monthly","Slovak Republic","Aug-2013",111.148,
"Total","Total","TOTAL","Monthly","Slovak Republic","Sep-2013",114.255,
"Total","Total","TOTAL","Monthly","Slovak Republic","Oct-2013",171.683,
"Total","Total","TOTAL","Monthly","Slovak Republic","Nov-2013",109.829,
"Total","Total","TOTAL","Monthly","Slovak Republic","Dec-2013",116.657,
"Total","Total","TOTAL","Monthly","Slovak Republic","Jan-2014",57.641,
"Total","Total","TOTAL","Monthly","Slovak Republic","Feb-2014",37.113,
"Total","Total","TOTAL","Monthly","Slovak Republic","Mar-2014",111.493,
"Total","Total","TOTAL","Monthly","Slovak Republic","Apr-2014",576.515,
"Total","Total","TOTAL","Monthly","Slovak Republic","May-2014",586.921,
"Total","Total","TOTAL","Monthly","Switzerland","Jun-2012",39805.436,
"Total","Total","TOTAL","Monthly","Switzerland","Jul-2012",51463.763,
"Total","Total","TOTAL","Monthly","Switzerland","Aug-2012",48651.969,
"Total","Total","TOTAL","Monthly","Switzerland","Sep-2012",60072.594,
"Total","Total","TOTAL","Monthly","Switzerland","Oct-2012",50696.353,
"Total","Total","TOTAL","Monthly","Switzerland","Nov-2012",67191.727,
"Total","Total","TOTAL","Monthly","Switzerland","Dec-2012",24569.372,
"Total","Total","TOTAL","Monthly","Switzerland","Jan-2013",45376.094,
"Total","Total","TOTAL","Monthly","Switzerland","Feb-2013",39526.388,
"Total","Total","TOTAL","Monthly","Switzerland","Mar-2013",58087.924,
"Total","Total","TOTAL","Monthly","Switzerland","Apr-2013",41701.665,
"Total","Total","TOTAL","Monthly","Switzerland","May-2013",99539.31,
"Total","Total","TOTAL","Monthly","Switzerland","Jun-2013",83436.868,
"Total","Total","TOTAL","Monthly","Switzerland","Jul-2013",61272.456,
"Total","Total","TOTAL","Monthly","Switzerland","Aug-2013",102215.601,
"Total","Total","TOTAL","Monthly","Switzerland","Sep-2013",87108.671,
"Total","Total","TOTAL","Monthly","Switzerland","Oct-2013",93082.826,
"Total","Total","TOTAL","Monthly","Switzerland","Nov-2013",87922.024,
"Total","Total","TOTAL","Monthly","Switzerland","Dec-2013",36413.241,
"Total","Total","TOTAL","Monthly","Switzerland","Jan-2014",34879.786,
"Total","Total","TOTAL","Monthly","Switzerland","Feb-2014",29818.196,
"Total","Total","TOTAL","Monthly","Switzerland","Mar-2014",64884.867,
"Total","Total","TOTAL","Monthly","Switzerland","Apr-2014",69293.84,
"Total","Total","TOTAL","Monthly","Switzerland","May-2014",88120.584,
"Total","Total","TOTAL","Monthly","Tajikistan","Jun-2012",2.395,
"Total","Total","TOTAL","Monthly","Tajikistan","Nov-2012",251.536,
"Total","Total","TOTAL","Monthly","Tajikistan","Dec-2012",111.822,
"Total","Total","TOTAL","Monthly","Tajikistan","Mar-2013",1590.489,
"Total","Total","TOTAL","Monthly","Tajikistan","Apr-2013",1611.665,
"Total","Total","TOTAL","Monthly","Tajikistan","Sep-2013",23.875,
"Total","Total","TOTAL","Monthly","Tajikistan","Oct-2013",21.419,
"Total","Total","TOTAL","Monthly","Tajikistan","Nov-2013",58.323,
"Total","Total","TOTAL","Monthly","Tajikistan","Dec-2013",41,
"Total","Total","TOTAL","Monthly","Tajikistan","Jan-2014",28,
