State of Origin,Industry of Origin (ANZSIC06),Commodity by SITC,Frequency,Country of Destination,Time,Value,Flags
"No state details","Total","TOTAL","Monthly","New Zealand","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","New Zealand","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","New Zealand","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","New Zealand","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","New Zealand","May-2014",0,
"No state details","Total","TOTAL","Monthly","French Polynesia","Jun-2012",0,
"No state details","Total","TOTAL","Monthly","French Polynesia","Oct-2012",0,
"No state details","Total","TOTAL","Monthly","French Polynesia","Nov-2012",0,
"No state details","Total","TOTAL","Monthly","French Polynesia","Jul-2013",0,
"No state details","Total","TOTAL","Monthly","French Polynesia","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","French Polynesia","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","French Polynesia","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","French Polynesia","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","French Polynesia","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Jun-2012",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Jul-2012",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Aug-2012",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Sep-2012",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Oct-2012",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Nov-2012",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Dec-2012",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Jan-2013",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Feb-2013",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Mar-2013",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Apr-2013",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","May-2013",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Jun-2013",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Jul-2013",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","May-2014",0,
"No state details","Total","TOTAL","Monthly","Qatar","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Qatar","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","Qatar","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Qatar","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Qatar","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Qatar","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Qatar","May-2014",0,
"No state details","Total","TOTAL","Monthly","Romania","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Saudi Arabia","Jun-2012",0,
"No state details","Total","TOTAL","Monthly","Saudi Arabia","Aug-2012",0,
"No state details","Total","TOTAL","Monthly","Saudi Arabia","Sep-2012",0,
"No state details","Total","TOTAL","Monthly","Saudi Arabia","Oct-2012",0,
"No state details","Total","TOTAL","Monthly","Saudi Arabia","Dec-2012",0,
"No state details","Total","TOTAL","Monthly","Saudi Arabia","Jul-2013",0,
"No state details","Total","TOTAL","Monthly","Saudi Arabia","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Saudi Arabia","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","Saudi Arabia","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Saudi Arabia","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Saudi Arabia","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","Saudi Arabia","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Saudi Arabia","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Saudi Arabia","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Saudi Arabia","May-2014",0,
"No state details","Total","TOTAL","Monthly","Seychelles","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","Ship & Aircraft Stores","Jun-2012",0,
"No state details","Total","TOTAL","Monthly","Ship & Aircraft Stores","Nov-2012",0,
"No state details","Total","TOTAL","Monthly","Ship & Aircraft Stores","Feb-2013",0,
"No state details","Total","TOTAL","Monthly","Ship & Aircraft Stores","Apr-2013",0,
"No state details","Total","TOTAL","Monthly","Ship & Aircraft Stores","Jun-2013",0,
"No state details","Total","TOTAL","Monthly","Ship & Aircraft Stores","Aug-2013",0,
