State of Origin,Industry of Origin (ANZSIC06),Commodity by SITC,Frequency,Country of Destination,Time,Value,Flags
"No state details","Total","TOTAL","Monthly","New Zealand","May-2014",0,
"No state details","Total","TOTAL","Monthly","French Polynesia","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","French Polynesia","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","French Polynesia","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","French Polynesia","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","French Polynesia","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Papua New Guinea","May-2014",0,
"No state details","Total","TOTAL","Monthly","Qatar","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Qatar","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","Qatar","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Qatar","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Qatar","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Qatar","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Qatar","May-2014",0,
"No state details","Total","TOTAL","Monthly","Romania","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Saudi Arabia","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Saudi Arabia","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","Saudi Arabia","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Saudi Arabia","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Saudi Arabia","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","Saudi Arabia","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Saudi Arabia","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Saudi Arabia","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Saudi Arabia","May-2014",0,
"No state details","Total","TOTAL","Monthly","Seychelles","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","Ship & Aircraft Stores","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Ship & Aircraft Stores","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Ship & Aircraft Stores","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Ship & Aircraft Stores","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Ship & Aircraft Stores","May-2014",0,
"No state details","Total","TOTAL","Monthly","Solomon Islands","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Solomon Islands","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","Solomon Islands","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Solomon Islands","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","Solomon Islands","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","Solomon Islands","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Solomon Islands","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Solomon Islands","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Solomon Islands","May-2014",0,
"No state details","Total","TOTAL","Monthly","Burkina Faso","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","Burkina Faso","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Burkina Faso","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Myanmar","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Myanmar","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","Myanmar","May-2014",0,
"No state details","Total","TOTAL","Monthly","China","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","China","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","China","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","China","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","China","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","China","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","China","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","China","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","China","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","China","May-2014",0,
"No state details","Total","TOTAL","Monthly","Eritrea","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Ghana","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Ghana","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","Ghana","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Ghana","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Ghana","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Ghana","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Ghana","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Ghana","May-2014",0,
"No state details","Total","TOTAL","Monthly","Mali","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Mali","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Mali","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Mali","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Mali","May-2014",0,
"No state details","Total","TOTAL","Monthly","Madagascar","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Nicaragua","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","Nicaragua","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Norfolk Island","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Norway","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Norway","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","Norway","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Norway","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","Norway","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Norway","May-2014",0,
"No state details","Total","TOTAL","Monthly","Oman","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Oman","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Oman","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Oman","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Oman","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Oman","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Oman","May-2014",0,
"No state details","Total","TOTAL","Monthly","Pakistan","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Pakistan","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Pakistan","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Pakistan","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Peru","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Peru","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","Peru","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Peru","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Peru","May-2014",0,
"No state details","Total","TOTAL","Monthly","Paraguay","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Samoa (American)","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Spain","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Spain","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","Spain","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Spain","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Spain","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","Spain","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Spain","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Spain","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Spain","May-2014",0,
"No state details","Total","TOTAL","Monthly","Taiwan","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Taiwan","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","Taiwan","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Taiwan","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Taiwan","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","Taiwan","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","Taiwan","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Taiwan","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Taiwan","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Taiwan","May-2014",0,
"No state details","Total","TOTAL","Monthly","Turkey","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Turkey","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Turkey","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Turkey","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Turkey","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Ukraine","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Dem Rep of Congo, Zaire","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Dem Rep of Congo, Zaire","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","Dem Rep of Congo, Zaire","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Dem Rep of Congo, Zaire","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Dem Rep of Congo, Zaire","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Dem Rep of Congo, Zaire","May-2014",0,
"No state details","Total","TOTAL","Monthly","Netherlands Antilles","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","Brazil","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Brazil","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","Brazil","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Brazil","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Brazil","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","Brazil","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","Brazil","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Brazil","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Brazil","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Brazil","May-2014",0,
"No state details","Total","TOTAL","Monthly","Dominican Republic","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Equatorial Guinea","May-2014",0,
"No state details","Total","TOTAL","Monthly","France","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","France","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","France","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","France","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","France","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","France","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","France","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","France","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","France","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","France","May-2014",0,
"No state details","Total","TOTAL","Monthly","Hungary","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Hungary","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","Ireland","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","Ireland","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","Ireland","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Ireland","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Ireland","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Ireland","May-2014",0,
"No state details","Total","TOTAL","Monthly","International Waters","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Macau (SAR of China)","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","Macau (SAR of China)","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Macau (SAR of China)","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Slovak Republic","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Slovak Republic","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","Switzerland","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Switzerland","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Switzerland","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Switzerland","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","Switzerland","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","Switzerland","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Switzerland","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Switzerland","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Switzerland","May-2014",0,
"No state details","Total","TOTAL","Monthly","Angola","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","Austria","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Austria","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","Austria","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Austria","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Austria","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","Austria","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Austria","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Austria","May-2014",0,
"No state details","Total","TOTAL","Monthly","Belgium","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Belgium","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","Belgium","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Belgium","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Belgium","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","Belgium","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","Belgium","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Belgium","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Belgium","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Belgium","May-2014",0,
"No state details","Total","TOTAL","Monthly","Christmas Island","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Christmas Island","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Christmas Island","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","Christmas Island","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Christmas Island","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Christmas Island","May-2014",0,
"No state details","Total","TOTAL","Monthly","Costa Rica","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Denmark","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Denmark","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Denmark","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Denmark","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","Denmark","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","Denmark","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Denmark","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Denmark","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Denmark","May-2014",0,
"No state details","Total","TOTAL","Monthly","East Timor, Dem Rep of","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","East Timor, Dem Rep of","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","East Timor, Dem Rep of","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","East Timor, Dem Rep of","May-2014",0,
"No state details","Total","TOTAL","Monthly","Hong Kong (SAR of China)","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Hong Kong (SAR of China)","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","Hong Kong (SAR of China)","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Hong Kong (SAR of China)","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Hong Kong (SAR of China)","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","Hong Kong (SAR of China)","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","Hong Kong (SAR of China)","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Hong Kong (SAR of China)","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Hong Kong (SAR of China)","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Hong Kong (SAR of China)","May-2014",0,
"No state details","Total","TOTAL","Monthly","India","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","India","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","India","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","India","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","India","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","India","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","India","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","India","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","India","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","India","May-2014",0,
"No state details","Total","TOTAL","Monthly","Kiribati","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Kiribati","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","Kuwait","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Kuwait","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","Kuwait","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Kuwait","May-2014",0,
"No state details","Total","TOTAL","Monthly","Lebanon","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","Lebanon","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Lebanon","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Lebanon","May-2014",0,
"No state details","Total","TOTAL","Monthly","Mauritania","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Mauritania","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Mauritania","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","Portugal","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Portugal","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Portugal","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Portugal","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","Portugal","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Portugal","May-2014",0,
"No state details","Total","TOTAL","Monthly","Korea, Republic of","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Korea, Republic of","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","Korea, Republic of","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Korea, Republic of","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Korea, Republic of","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","Korea, Republic of","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","Korea, Republic of","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Korea, Republic of","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Korea, Republic of","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Korea, Republic of","May-2014",0,
"No state details","Total","TOTAL","Monthly","Senegal","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Senegal","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Sri Lanka","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Sri Lanka","May-2014",0,
"No state details","Total","TOTAL","Monthly","United States of America","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","United States of America","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","United States of America","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","United States of America","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","United States of America","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","United States of America","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","United States of America","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","United States of America","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","United States of America","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","United States of America","May-2014",0,
"No state details","Total","TOTAL","Monthly","Viet Nam","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Viet Nam","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","Viet Nam","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Viet Nam","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Viet Nam","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","Viet Nam","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","Viet Nam","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Viet Nam","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Viet Nam","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Viet Nam","May-2014",0,
"No state details","Total","TOTAL","Monthly","Zambia","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Zambia","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","Zambia","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Brunei Darussalam","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Brunei Darussalam","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Brunei Darussalam","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Brunei Darussalam","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","Brunei Darussalam","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Brunei Darussalam","May-2014",0,
"No state details","Total","TOTAL","Monthly","Colombia","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Colombia","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Colombia","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","Colombia","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Colombia","May-2014",0,
"No state details","Total","TOTAL","Monthly","Ecuador","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Ethiopia","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Ethiopia","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","Ethiopia","May-2014",0,
"No state details","Total","TOTAL","Monthly","Former Yug Rep Macedonia","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Former Yug Rep Macedonia","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Gabon","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","Gabon","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Gabon","May-2014",0,
"No state details","Total","TOTAL","Monthly","Liberia","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","Lithuania","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Mauritius","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Mauritius","Apr-2014",0,
"No state details","Total","TOTAL","Monthly","Mauritius","May-2014",0,
"No state details","Total","TOTAL","Monthly","Mexico","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","Mexico","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","Mexico","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","Mexico","May-2014",0,
"No state details","Total","TOTAL","Monthly","Malta","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","Panama","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Poland","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Poland","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","Poland","Jan-2014",0,
"No state details","Total","TOTAL","Monthly","Poland","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Poland","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Poland","May-2014",0,
"No state details","Total","TOTAL","Monthly","Iran","Mar-2014",0,
"No state details","Total","TOTAL","Monthly","Russian Federation","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Russian Federation","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Russian Federation","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Russian Federation","Feb-2014",0,
"No state details","Total","TOTAL","Monthly","Russian Federation","May-2014",0,
"No state details","Total","TOTAL","Monthly","Thailand","Aug-2013",0,
"No state details","Total","TOTAL","Monthly","Thailand","Sep-2013",0,
"No state details","Total","TOTAL","Monthly","Thailand","Oct-2013",0,
"No state details","Total","TOTAL","Monthly","Thailand","Nov-2013",0,
"No state details","Total","TOTAL","Monthly","Thailand","Dec-2013",0,
"No state details","Total","TOTAL","Monthly","Thailand","Jan-2014",0,
