State of Origin,Industry of Origin (ANZSIC06),Commodity by SITC,Frequency,Country of Destination,Time,Value,Flags
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","China","Oct-2013",849389.415,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","China","Nov-2013",825118.043,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","China","Dec-2013",991009.022,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","China","Jan-2014",761289.23,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","China","Feb-2014",544694.098,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","China","Mar-2014",812636.833,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","China","Apr-2014",862844.396,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","China","May-2014",586777.958,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Ghana","Nov-2013",10710.729,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Ghana","Jan-2014",17.461,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Ghana","Mar-2014",0.163,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Norfolk Island","Aug-2013",13.697,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Norfolk Island","Oct-2013",14.77,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Norfolk Island","Mar-2014",2.233,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Norfolk Island","May-2014",5.463,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Oman","Aug-2013",14.795,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Oman","Sep-2013",15.007,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Oman","Oct-2013",44.413,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Oman","Nov-2013",61.106,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Oman","Jan-2014",112.259,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Oman","Apr-2014",92.811,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Pakistan","Sep-2013",9.411,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Pakistan","Mar-2014",3.671,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Samoa (American)","Sep-2013",28.065,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Samoa (American)","Jan-2014",28.065,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Spain","Sep-2013",11460.715,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Spain","Oct-2013",33119.943,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Spain","Nov-2013",11516.855,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Spain","Jan-2014",13937.95,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Spain","Feb-2014",12916.975,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Spain","Mar-2014",5680.752,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Spain","Apr-2014",20214.399,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Taiwan","Aug-2013",265227.558,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Taiwan","Sep-2013",252285.697,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Taiwan","Oct-2013",260867.382,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Taiwan","Nov-2013",121909.318,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Taiwan","Dec-2013",342138.837,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Taiwan","Jan-2014",241731.57,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Taiwan","Feb-2014",221882.549,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Taiwan","Mar-2014",253693.368,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Taiwan","Apr-2014",240829.228,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Taiwan","May-2014",225764.987,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Turkey","May-2014",27530.366,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Ukraine","Jan-2014",22689.969,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Brazil","Aug-2013",18136.613,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Brazil","Sep-2013",36874.054,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Brazil","Oct-2013",20821.425,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Brazil","Nov-2013",45794.34,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Brazil","Dec-2013",72194.503,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Brazil","Jan-2014",37256.648,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Brazil","Feb-2014",57216.974,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Brazil","Mar-2014",32726.794,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Brazil","Apr-2014",36970.516,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Brazil","May-2014",48089.803,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","France","Aug-2013",37152.045,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","France","Sep-2013",33670.784,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","France","Oct-2013",25519.228,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","France","Nov-2013",24671.45,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","France","Dec-2013",60897.42,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","France","Jan-2014",50720.196,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","France","Feb-2014",13689.965,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","France","Mar-2014",60364.652,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","France","May-2014",46327.696,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Ireland","Jan-2014",3.192,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","International Waters","Aug-2013",715.902,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","International Waters","Sep-2013",899.455,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","International Waters","Oct-2013",541.869,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","International Waters","Nov-2013",3593.713,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","International Waters","Dec-2013",2318.43,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","International Waters","Jan-2014",2287.325,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","International Waters","Feb-2014",2868.734,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","International Waters","Mar-2014",390.451,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","International Waters","Apr-2014",870.729,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","International Waters","May-2014",1146.49,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Marshall Islands","Mar-2014",20.522,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Marshall Islands","May-2014",46.163,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Albania","Sep-2013",143.36,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Albania","Oct-2013",136.6,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Albania","Dec-2013",188.294,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Albania","Jan-2014",200.567,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Albania","Mar-2014",150.086,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Albania","May-2014",140.918,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Antarctica","Oct-2013",1541,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Antarctica","Nov-2013",1077.796,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Antarctica","Dec-2013",281.798,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Antarctica","Jan-2014",1168.049,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Antarctica","Feb-2014",317.856,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Antarctica","Mar-2014",348.219,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Austria","Sep-2013",0.223,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Austria","Mar-2014",0.349,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Belgium","Aug-2013",26262.396,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Belgium","Dec-2013",1.777,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Belgium","Jan-2014",0.061,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Belgium","Feb-2014",0.517,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Christmas Island","Aug-2013",486.305,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Christmas Island","Oct-2013",1448.806,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Christmas Island","Nov-2013",376.448,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Christmas Island","Dec-2013",1102.779,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Christmas Island","Jan-2014",364.68,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Christmas Island","Feb-2014",292.125,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Christmas Island","Mar-2014",1086.909,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Christmas Island","Apr-2014",414.8,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Christmas Island","May-2014",565.3,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Denmark","Aug-2013",44.148,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Denmark","Oct-2013",65.441,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Denmark","Nov-2013",81.102,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Denmark","Dec-2013",282.766,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Denmark","Jan-2014",657.309,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Denmark","Feb-2014",1694.99,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Denmark","Mar-2014",978.528,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Denmark","Apr-2014",625.747,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Denmark","May-2014",512.747,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","East Timor, Dem Rep of","Aug-2013",96.048,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","East Timor, Dem Rep of","Sep-2013",156.978,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","East Timor, Dem Rep of","Oct-2013",124.053,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","East Timor, Dem Rep of","Nov-2013",181.232,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","East Timor, Dem Rep of","Dec-2013",87.23,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","East Timor, Dem Rep of","Jan-2014",118.323,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","East Timor, Dem Rep of","Feb-2014",46.798,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","East Timor, Dem Rep of","Mar-2014",197.329,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","East Timor, Dem Rep of","May-2014",99.688,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Hong Kong (SAR of China)","Aug-2013",49819.432,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Hong Kong (SAR of China)","Sep-2013",260.983,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Hong Kong (SAR of China)","Oct-2013",6355.948,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Hong Kong (SAR of China)","Nov-2013",252.179,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Hong Kong (SAR of China)","Dec-2013",24035.419,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Hong Kong (SAR of China)","Jan-2014",6703.788,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Hong Kong (SAR of China)","Feb-2014",220.08,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Hong Kong (SAR of China)","Mar-2014",13401.637,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Hong Kong (SAR of China)","Apr-2014",5105.085,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Hong Kong (SAR of China)","May-2014",180.255,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","India","Aug-2013",361525.265,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","India","Sep-2013",442832.199,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","India","Oct-2013",478783.41,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","India","Nov-2013",482372.478,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","India","Dec-2013",448309.699,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","India","Jan-2014",367610.647,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","India","Feb-2014",386466.963,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","India","Mar-2014",453396.861,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","India","Apr-2014",372685.723,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","India","May-2014",470039.685,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Kiribati","Nov-2013",23.853,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Kiribati","Apr-2014",54.593,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Kiribati","May-2014",31.6,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Korea, Republic of","Aug-2013",524579.529,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Korea, Republic of","Sep-2013",466312.622,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Korea, Republic of","Oct-2013",710388.427,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Korea, Republic of","Nov-2013",443660.186,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Korea, Republic of","Dec-2013",477402.769,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Korea, Republic of","Jan-2014",574477.804,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Korea, Republic of","Feb-2014",548394.943,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Korea, Republic of","Mar-2014",420038.22,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Korea, Republic of","Apr-2014",496593.238,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Korea, Republic of","May-2014",345033.792,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Sri Lanka","Aug-2013",13.209,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Sri Lanka","Sep-2013",11.333,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Sri Lanka","Dec-2013",13.058,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Sri Lanka","Feb-2014",16.832,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Sri Lanka","Mar-2014",25.062,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Sri Lanka","Apr-2014",12.772,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","United States of America","Aug-2013",5.2,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","United States of America","Oct-2013",52.091,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","United States of America","Nov-2013",12.772,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","United States of America","Jan-2014",4.768,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","United States of America","Feb-2014",611.538,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","United States of America","Mar-2014",106.838,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","United States of America","Apr-2014",199.213,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","United States of America","May-2014",194.115,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Viet Nam","Aug-2013",359.653,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Viet Nam","Sep-2013",8279.336,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Viet Nam","Oct-2013",673.644,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Viet Nam","Nov-2013",9098.744,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Viet Nam","Dec-2013",9623.408,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Viet Nam","Jan-2014",1289.22,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Viet Nam","Feb-2014",9501.126,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Viet Nam","Mar-2014",990.423,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Viet Nam","Apr-2014",14414.912,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Viet Nam","May-2014",9351.253,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Brunei Darussalam","Aug-2013",1.396,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Brunei Darussalam","Dec-2013",13.185,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Colombia","Sep-2013",5.058,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Ecuador","Mar-2014",21.665,
"Total","Total","Beverages and tobacco","Monthly","Congo","Apr-2014",15.725,
"Total","Total","Beverages and tobacco","Monthly","St. Lucia","Sep-2013",28.65,
"Total","Total","Beverages and tobacco","Monthly","St. Lucia","May-2014",28.088,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Zambia","Oct-2013",5.804,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Georgia","Dec-2013",3608.973,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Guam","Sep-2013",436.204,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Guam","Dec-2013",1006.436,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Guam","Jan-2014",797.715,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Guam","Mar-2014",635.874,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Mauritius","Oct-2013",5.355,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Mexico","Aug-2013",13.411,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Mexico","Sep-2013",19087.146,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Mexico","Oct-2013",7708.984,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Mexico","Dec-2013",35866.427,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Mexico","Jan-2014",15283.233,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Mexico","Feb-2014",40859.857,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Mexico","Mar-2014",52049.503,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Mexico","Apr-2014",13654.964,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Mexico","May-2014",36952.224,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Malta","May-2014",13.084,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Poland","Oct-2013",11593.877,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Poland","Nov-2013",11661.165,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Poland","Dec-2013",18.633,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Poland","Jan-2014",22286.027,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Poland","Feb-2014",11516.795,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Poland","Mar-2014",22786.176,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Poland","Apr-2014",7972.127,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Poland","May-2014",8133.07,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Thailand","Aug-2013",151323.812,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Thailand","Sep-2013",103462.765,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Thailand","Oct-2013",128879.043,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Thailand","Nov-2013",81187.263,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Thailand","Dec-2013",232606.23,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Thailand","Jan-2014",163610.591,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Thailand","Feb-2014",311369.164,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Thailand","Mar-2014",90148.954,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Thailand","Apr-2014",172807.583,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Thailand","May-2014",226830.236,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","United Arab Emirates","Aug-2013",6.037,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","United Arab Emirates","Nov-2013",22.318,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","United Arab Emirates","Apr-2014",0.281,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Vanuatu","Aug-2013",332.714,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Vanuatu","Sep-2013",154.239,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Vanuatu","Oct-2013",2299.335,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Vanuatu","Nov-2013",2.369,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Vanuatu","Dec-2013",304.586,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Vanuatu","Feb-2014",1365.212,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Vanuatu","Mar-2014",1442.855,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Vanuatu","Apr-2014",1042.015,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Vanuatu","May-2014",30.729,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Cocos (Keeling) Island","Aug-2013",46.462,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Cocos (Keeling) Island","Oct-2013",8.725,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Cocos (Keeling) Island","Nov-2013",23.28,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Cocos (Keeling) Island","Jan-2014",33.525,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Cocos (Keeling) Island","Feb-2014",39.775,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Cocos (Keeling) Island","Apr-2014",27.6,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Cocos (Keeling) Island","May-2014",27.6,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Cyprus","Aug-2013",45.079,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Cyprus","Sep-2013",52.806,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Cyprus","Oct-2013",37.692,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Cyprus","Nov-2013",38.834,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Cyprus","Dec-2013",40.767,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Cyprus","Jan-2014",42.753,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Cyprus","Feb-2014",42.115,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Cyprus","Mar-2014",83.843,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Egypt","Sep-2013",38.466,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Egypt","Oct-2013",0.603,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Egypt","Mar-2014",20.06,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Egypt","Apr-2014",35.801,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Germany","Sep-2013",25095.856,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Germany","Nov-2013",13327.973,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Germany","Dec-2013",51.413,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Germany","Jan-2014",14722.291,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Germany","Feb-2014",19.248,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Germany","Mar-2014",13169.458,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Germany","May-2014",11853.131,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Greece","Aug-2013",31.111,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Greece","Sep-2013",13.521,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Greece","Oct-2013",26.602,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Greece","Nov-2013",13.231,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Greece","Dec-2013",13.891,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Greece","Jan-2014",29.125,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Greece","Feb-2014",28.785,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Greece","Mar-2014",14.351,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Greece","Apr-2014",14.131,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Greece","May-2014",14.04,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Laos","Aug-2013",2.782,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Laos","Sep-2013",0.166,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Laos","Mar-2014",15.178,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Laos","Apr-2014",2.022,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Laos","May-2014",2.28,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","New Caledonia","Aug-2013",7032.26,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","New Caledonia","Sep-2013",9281.505,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","New Caledonia","Oct-2013",5412.12,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","New Caledonia","Nov-2013",5459.065,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","New Caledonia","Dec-2013",2988.395,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","New Caledonia","Jan-2014",8398.322,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","New Caledonia","Feb-2014",9761.271,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","New Caledonia","Mar-2014",8147.2,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","New Caledonia","Apr-2014",3303.947,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","New Caledonia","May-2014",8667.28,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Nepal","Aug-2013",77.353,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Nepal","Sep-2013",46.021,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Nepal","Nov-2013",91.795,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Nepal","Dec-2013",46.77,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Nepal","Jan-2014",107.269,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Nepal","Feb-2014",115.443,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Nepal","Mar-2014",197.729,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Nepal","Apr-2014",193.707,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Nepal","May-2014",236.296,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Netherlands","Aug-2013",70793.128,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Netherlands","Sep-2013",111857.172,
"Total","Total","Mineral fuels, lubricants and related materials","Monthly","Netherlands","Oct-2013",80460.872,
