State of Origin,Industry of Origin (ANZSIC06),Commodity by SITC,Frequency,Country of Destination,Time,Value,Flags
"New South Wales","Total","TOTAL","Monthly","New Zealand","Jan-2014",137402.009,
"New South Wales","Total","TOTAL","Monthly","New Zealand","Feb-2014",160136.746,
"New South Wales","Total","TOTAL","Monthly","New Zealand","Mar-2014",169916.362,
"New South Wales","Total","TOTAL","Monthly","New Zealand","Apr-2014",168082.701,
"New South Wales","Total","TOTAL","Monthly","New Zealand","May-2014",195749.087,
"New South Wales","Total","TOTAL","Monthly","French Polynesia","Aug-2013",732.495,
"New South Wales","Total","TOTAL","Monthly","French Polynesia","Sep-2013",1166.928,
"New South Wales","Total","TOTAL","Monthly","French Polynesia","Oct-2013",1280.961,
"New South Wales","Total","TOTAL","Monthly","French Polynesia","Nov-2013",870.873,
"New South Wales","Total","TOTAL","Monthly","French Polynesia","Dec-2013",887.746,
"New South Wales","Total","TOTAL","Monthly","French Polynesia","Jan-2014",1050.785,
"New South Wales","Total","TOTAL","Monthly","French Polynesia","Feb-2014",903.121,
"New South Wales","Total","TOTAL","Monthly","French Polynesia","Mar-2014",972.803,
"New South Wales","Total","TOTAL","Monthly","French Polynesia","Apr-2014",903.941,
"New South Wales","Total","TOTAL","Monthly","French Polynesia","May-2014",1082.23,
"New South Wales","Total","TOTAL","Monthly","Papua New Guinea","Aug-2013",37750.614,
"New South Wales","Total","TOTAL","Monthly","Papua New Guinea","Sep-2013",38224.187,
"New South Wales","Total","TOTAL","Monthly","Papua New Guinea","Oct-2013",36195.254,
"New South Wales","Total","TOTAL","Monthly","Papua New Guinea","Nov-2013",36607.032,
"New South Wales","Total","TOTAL","Monthly","Papua New Guinea","Dec-2013",33554.761,
"New South Wales","Total","TOTAL","Monthly","Papua New Guinea","Jan-2014",43783.293,
"New South Wales","Total","TOTAL","Monthly","Papua New Guinea","Feb-2014",32522.861,
"New South Wales","Total","TOTAL","Monthly","Papua New Guinea","Mar-2014",48971.386,
"New South Wales","Total","TOTAL","Monthly","Papua New Guinea","Apr-2014",33593.377,
"New South Wales","Total","TOTAL","Monthly","Papua New Guinea","May-2014",32503.023,
"New South Wales","Total","TOTAL","Monthly","Qatar","Aug-2013",1683.9,
"New South Wales","Total","TOTAL","Monthly","Qatar","Sep-2013",1098.929,
"New South Wales","Total","TOTAL","Monthly","Qatar","Oct-2013",938.82,
"New South Wales","Total","TOTAL","Monthly","Qatar","Nov-2013",1141.663,
"New South Wales","Total","TOTAL","Monthly","Qatar","Dec-2013",1498.124,
"New South Wales","Total","TOTAL","Monthly","Qatar","Jan-2014",1677.671,
"New South Wales","Total","TOTAL","Monthly","Qatar","Feb-2014",5383.242,
"New South Wales","Total","TOTAL","Monthly","Qatar","Mar-2014",2245.308,
"New South Wales","Total","TOTAL","Monthly","Qatar","Apr-2014",687.267,
"New South Wales","Total","TOTAL","Monthly","Qatar","May-2014",2429.58,
"New South Wales","Total","TOTAL","Monthly","Puerto Rico","Aug-2013",2.199,
"New South Wales","Total","TOTAL","Monthly","Puerto Rico","Oct-2013",285.274,
"New South Wales","Total","TOTAL","Monthly","Puerto Rico","Nov-2013",27.735,
"New South Wales","Total","TOTAL","Monthly","Puerto Rico","Dec-2013",29.708,
"New South Wales","Total","TOTAL","Monthly","Puerto Rico","Jan-2014",15.224,
"New South Wales","Total","TOTAL","Monthly","Puerto Rico","Mar-2014",42.162,
"New South Wales","Total","TOTAL","Monthly","Puerto Rico","Apr-2014",379.335,
"New South Wales","Total","TOTAL","Monthly","Puerto Rico","May-2014",28.305,
"New South Wales","Total","TOTAL","Monthly","Romania","Aug-2013",2740.367,
"New South Wales","Total","TOTAL","Monthly","Romania","Sep-2013",1086.929,
"New South Wales","Total","TOTAL","Monthly","Romania","Oct-2013",917.221,
"New South Wales","Total","TOTAL","Monthly","Romania","Nov-2013",1644.149,
"New South Wales","Total","TOTAL","Monthly","Romania","Dec-2013",656.005,
"New South Wales","Total","TOTAL","Monthly","Romania","Jan-2014",2328.687,
"New South Wales","Total","TOTAL","Monthly","Romania","Feb-2014",866.175,
"New South Wales","Total","TOTAL","Monthly","Romania","Mar-2014",2097.967,
"New South Wales","Total","TOTAL","Monthly","Romania","Apr-2014",1503.646,
"New South Wales","Total","TOTAL","Monthly","Romania","May-2014",877.438,
"New South Wales","Total","TOTAL","Monthly","Saudi Arabia","Aug-2013",11694.547,
"New South Wales","Total","TOTAL","Monthly","Saudi Arabia","Sep-2013",13055.227,
"New South Wales","Total","TOTAL","Monthly","Saudi Arabia","Oct-2013",10420.245,
"New South Wales","Total","TOTAL","Monthly","Saudi Arabia","Nov-2013",10504.476,
"New South Wales","Total","TOTAL","Monthly","Saudi Arabia","Dec-2013",11463.6,
"New South Wales","Total","TOTAL","Monthly","Saudi Arabia","Jan-2014",9184.447,
"New South Wales","Total","TOTAL","Monthly","Saudi Arabia","Feb-2014",12406.497,
"New South Wales","Total","TOTAL","Monthly","Saudi Arabia","Mar-2014",12110.466,
"New South Wales","Total","TOTAL","Monthly","Saudi Arabia","Apr-2014",10858.949,
"New South Wales","Total","TOTAL","Monthly","Saudi Arabia","May-2014",15206.747,
"New South Wales","Total","TOTAL","Monthly","Seychelles","Aug-2013",46.554,
"New South Wales","Total","TOTAL","Monthly","Seychelles","Sep-2013",51.2,
"New South Wales","Total","TOTAL","Monthly","Seychelles","Oct-2013",109.306,
"New South Wales","Total","TOTAL","Monthly","Seychelles","Nov-2013",41.445,
"New South Wales","Total","TOTAL","Monthly","Seychelles","Dec-2013",38.862,
"New South Wales","Total","TOTAL","Monthly","Seychelles","Jan-2014",18.065,
"New South Wales","Total","TOTAL","Monthly","Seychelles","Mar-2014",102.526,
"New South Wales","Total","TOTAL","Monthly","Seychelles","Apr-2014",5.451,
"New South Wales","Total","TOTAL","Monthly","Seychelles","May-2014",69.654,
"New South Wales","Total","TOTAL","Monthly","Ship & Aircraft Stores","Aug-2013",104431.503,
"New South Wales","Total","TOTAL","Monthly","Ship & Aircraft Stores","Sep-2013",105074.98,
"New South Wales","Total","TOTAL","Monthly","Ship & Aircraft Stores","Oct-2013",105644.127,
"New South Wales","Total","TOTAL","Monthly","Ship & Aircraft Stores","Nov-2013",104122.952,
"New South Wales","Total","TOTAL","Monthly","Ship & Aircraft Stores","Dec-2013",104184.894,
"New South Wales","Total","TOTAL","Monthly","Ship & Aircraft Stores","Jan-2014",104247.508,
"New South Wales","Total","TOTAL","Monthly","Ship & Aircraft Stores","Feb-2014",105810.874,
"New South Wales","Total","TOTAL","Monthly","Ship & Aircraft Stores","Mar-2014",105652.128,
"New South Wales","Total","TOTAL","Monthly","Ship & Aircraft Stores","Apr-2014",105730.847,
"New South Wales","Total","TOTAL","Monthly","Ship & Aircraft Stores","May-2014",106016.525,
"New South Wales","Total","TOTAL","Monthly","Solomon Islands","Aug-2013",5975.472,
"New South Wales","Total","TOTAL","Monthly","Solomon Islands","Sep-2013",5642.812,
"New South Wales","Total","TOTAL","Monthly","Solomon Islands","Oct-2013",6142.447,
"New South Wales","Total","TOTAL","Monthly","Solomon Islands","Nov-2013",7184.279,
"New South Wales","Total","TOTAL","Monthly","Solomon Islands","Dec-2013",3215.625,
"New South Wales","Total","TOTAL","Monthly","Solomon Islands","Jan-2014",8570.179,
"New South Wales","Total","TOTAL","Monthly","Solomon Islands","Feb-2014",5605.017,
"New South Wales","Total","TOTAL","Monthly","Solomon Islands","Mar-2014",3299.654,
"New South Wales","Total","TOTAL","Monthly","Solomon Islands","Apr-2014",2363.5,
"New South Wales","Total","TOTAL","Monthly","Solomon Islands","May-2014",7786.882,
"New South Wales","Total","TOTAL","Monthly","Wallis & Futuna Islands","Aug-2013",114.429,
"New South Wales","Total","TOTAL","Monthly","Wallis & Futuna Islands","Sep-2013",80.694,
"New South Wales","Total","TOTAL","Monthly","Wallis & Futuna Islands","Oct-2013",184.551,
"New South Wales","Total","TOTAL","Monthly","Wallis & Futuna Islands","Nov-2013",102.356,
"New South Wales","Total","TOTAL","Monthly","Wallis & Futuna Islands","Dec-2013",34.924,
"New South Wales","Total","TOTAL","Monthly","Wallis & Futuna Islands","Jan-2014",132.153,
"New South Wales","Total","TOTAL","Monthly","Wallis & Futuna Islands","Feb-2014",186.606,
"New South Wales","Total","TOTAL","Monthly","Wallis & Futuna Islands","Mar-2014",94.734,
"New South Wales","Total","TOTAL","Monthly","Wallis & Futuna Islands","Apr-2014",70.66,
"New South Wales","Total","TOTAL","Monthly","Wallis & Futuna Islands","May-2014",192.515,
"New South Wales","Total","TOTAL","Monthly","Belize","Oct-2013",9.558,
"New South Wales","Total","TOTAL","Monthly","Belize","Nov-2013",8.416,
"New South Wales","Total","TOTAL","Monthly","Belize","Jan-2014",2.581,
"New South Wales","Total","TOTAL","Monthly","Belize","Apr-2014",8.412,
"New South Wales","Total","TOTAL","Monthly","Bermuda","Aug-2013",30.058,
"New South Wales","Total","TOTAL","Monthly","Bermuda","Dec-2013",22.109,
"New South Wales","Total","TOTAL","Monthly","Bermuda","Jan-2014",30.317,
"New South Wales","Total","TOTAL","Monthly","Bermuda","Apr-2014",35.738,
"New South Wales","Total","TOTAL","Monthly","Burkina Faso","Aug-2013",23.161,
"New South Wales","Total","TOTAL","Monthly","Burkina Faso","Sep-2013",65.424,
"New South Wales","Total","TOTAL","Monthly","Burkina Faso","Oct-2013",3.682,
"New South Wales","Total","TOTAL","Monthly","Burkina Faso","Nov-2013",33.024,
"New South Wales","Total","TOTAL","Monthly","Burkina Faso","Jan-2014",33.024,
"New South Wales","Total","TOTAL","Monthly","Burkina Faso","Feb-2014",2.411,
"New South Wales","Total","TOTAL","Monthly","Burkina Faso","Apr-2014",3.226,
"New South Wales","Total","TOTAL","Monthly","Burkina Faso","May-2014",3.889,
"New South Wales","Total","TOTAL","Monthly","Myanmar","Aug-2013",2121.718,
"New South Wales","Total","TOTAL","Monthly","Myanmar","Sep-2013",2371.764,
"New South Wales","Total","TOTAL","Monthly","Myanmar","Oct-2013",2945.539,
"New South Wales","Total","TOTAL","Monthly","Myanmar","Nov-2013",4465.849,
"New South Wales","Total","TOTAL","Monthly","Myanmar","Dec-2013",3968.214,
"New South Wales","Total","TOTAL","Monthly","Myanmar","Jan-2014",2044.709,
"New South Wales","Total","TOTAL","Monthly","Myanmar","Feb-2014",5195.762,
"New South Wales","Total","TOTAL","Monthly","Myanmar","Mar-2014",3258.202,
"New South Wales","Total","TOTAL","Monthly","Myanmar","Apr-2014",2991.41,
"New South Wales","Total","TOTAL","Monthly","Myanmar","May-2014",2972.953,
"New South Wales","Total","TOTAL","Monthly","China","Aug-2013",625578.504,
"New South Wales","Total","TOTAL","Monthly","China","Sep-2013",662727.955,
"New South Wales","Total","TOTAL","Monthly","China","Oct-2013",570743.714,
"New South Wales","Total","TOTAL","Monthly","China","Nov-2013",533895.064,
"New South Wales","Total","TOTAL","Monthly","China","Dec-2013",593898.739,
"New South Wales","Total","TOTAL","Monthly","China","Jan-2014",571214.081,
"New South Wales","Total","TOTAL","Monthly","China","Feb-2014",525995.362,
"New South Wales","Total","TOTAL","Monthly","China","Mar-2014",477358.57,
"New South Wales","Total","TOTAL","Monthly","China","Apr-2014",445375.386,
"New South Wales","Total","TOTAL","Monthly","China","May-2014",473937.07,
"New South Wales","Total","TOTAL","Monthly","Djibouti","Oct-2013",283,
"New South Wales","Total","TOTAL","Monthly","Djibouti","Jan-2014",36,
"New South Wales","Total","TOTAL","Monthly","Djibouti","Mar-2014",3.06,
"New South Wales","Total","TOTAL","Monthly","Ghana","Aug-2013",1676.244,
"New South Wales","Total","TOTAL","Monthly","Ghana","Sep-2013",1312.013,
"New South Wales","Total","TOTAL","Monthly","Ghana","Oct-2013",449.607,
"New South Wales","Total","TOTAL","Monthly","Ghana","Nov-2013",514.048,
"New South Wales","Total","TOTAL","Monthly","Ghana","Dec-2013",490.377,
"New South Wales","Total","TOTAL","Monthly","Ghana","Jan-2014",231.486,
"New South Wales","Total","TOTAL","Monthly","Ghana","Feb-2014",276.376,
"New South Wales","Total","TOTAL","Monthly","Ghana","Mar-2014",541.094,
"New South Wales","Total","TOTAL","Monthly","Ghana","Apr-2014",312.314,
"New South Wales","Total","TOTAL","Monthly","Ghana","May-2014",267.551,
