State of Origin,Industry of Origin (ANZSIC06),Commodity by SITC,Frequency,Country of Destination,Time,Value,Flags
"Victoria","Total","TOTAL","Monthly","New Zealand","Oct-2013",172073.666,
"Victoria","Total","TOTAL","Monthly","New Zealand","Nov-2013",143238.949,
"Victoria","Total","TOTAL","Monthly","New Zealand","Dec-2013",155755.047,
"Victoria","Total","TOTAL","Monthly","New Zealand","Jan-2014",145792.499,
"Victoria","Total","TOTAL","Monthly","New Zealand","Feb-2014",143588.393,
"Victoria","Total","TOTAL","Monthly","New Zealand","Mar-2014",167004.804,
"Victoria","Total","TOTAL","Monthly","New Zealand","Apr-2014",128065.185,
"Victoria","Total","TOTAL","Monthly","New Zealand","May-2014",168838.281,
"Victoria","Total","TOTAL","Monthly","French Polynesia","Aug-2013",637.01,
"Victoria","Total","TOTAL","Monthly","French Polynesia","Sep-2013",1103.879,
"Victoria","Total","TOTAL","Monthly","French Polynesia","Oct-2013",643.323,
"Victoria","Total","TOTAL","Monthly","French Polynesia","Nov-2013",1124.774,
"Victoria","Total","TOTAL","Monthly","French Polynesia","Dec-2013",1041.456,
"Victoria","Total","TOTAL","Monthly","French Polynesia","Jan-2014",950.726,
"Victoria","Total","TOTAL","Monthly","French Polynesia","Feb-2014",1236.835,
"Victoria","Total","TOTAL","Monthly","French Polynesia","Mar-2014",695.915,
"Victoria","Total","TOTAL","Monthly","French Polynesia","Apr-2014",1262.614,
"Victoria","Total","TOTAL","Monthly","French Polynesia","May-2014",920.677,
"Victoria","Total","TOTAL","Monthly","Papua New Guinea","Aug-2013",19527.521,
"Victoria","Total","TOTAL","Monthly","Papua New Guinea","Sep-2013",23904.392,
"Victoria","Total","TOTAL","Monthly","Papua New Guinea","Oct-2013",19068.272,
"Victoria","Total","TOTAL","Monthly","Papua New Guinea","Nov-2013",21250.468,
"Victoria","Total","TOTAL","Monthly","Papua New Guinea","Dec-2013",18658.838,
"Victoria","Total","TOTAL","Monthly","Papua New Guinea","Jan-2014",19149.278,
"Victoria","Total","TOTAL","Monthly","Papua New Guinea","Feb-2014",15991.193,
"Victoria","Total","TOTAL","Monthly","Papua New Guinea","Mar-2014",18885.488,
"Victoria","Total","TOTAL","Monthly","Papua New Guinea","Apr-2014",15058.512,
"Victoria","Total","TOTAL","Monthly","Papua New Guinea","May-2014",24964.723,
"Victoria","Total","TOTAL","Monthly","Qatar","Aug-2013",13471.845,
"Victoria","Total","TOTAL","Monthly","Qatar","Sep-2013",9063.511,
"Victoria","Total","TOTAL","Monthly","Qatar","Oct-2013",9987.953,
"Victoria","Total","TOTAL","Monthly","Qatar","Nov-2013",8924.675,
"Victoria","Total","TOTAL","Monthly","Qatar","Dec-2013",8888.653,
"Victoria","Total","TOTAL","Monthly","Qatar","Jan-2014",6259.959,
"Victoria","Total","TOTAL","Monthly","Qatar","Feb-2014",6984.358,
"Victoria","Total","TOTAL","Monthly","Qatar","Mar-2014",16976.064,
"Victoria","Total","TOTAL","Monthly","Qatar","Apr-2014",11756.026,
"Victoria","Total","TOTAL","Monthly","Qatar","May-2014",10410.365,
"Victoria","Total","TOTAL","Monthly","Puerto Rico","Sep-2013",104.03,
"Victoria","Total","TOTAL","Monthly","Puerto Rico","Oct-2013",81.58,
"Victoria","Total","TOTAL","Monthly","Puerto Rico","Nov-2013",101.59,
"Victoria","Total","TOTAL","Monthly","Puerto Rico","Dec-2013",346.42,
"Victoria","Total","TOTAL","Monthly","Puerto Rico","Jan-2014",7.56,
"Victoria","Total","TOTAL","Monthly","Puerto Rico","Feb-2014",13.478,
"Victoria","Total","TOTAL","Monthly","Puerto Rico","Mar-2014",14.232,
"Victoria","Total","TOTAL","Monthly","Puerto Rico","Apr-2014",60.538,
"Victoria","Total","TOTAL","Monthly","Puerto Rico","May-2014",141.522,
"Victoria","Total","TOTAL","Monthly","Romania","Aug-2013",60.267,
"Victoria","Total","TOTAL","Monthly","Romania","Sep-2013",718.358,
"Victoria","Total","TOTAL","Monthly","Romania","Oct-2013",431.124,
"Victoria","Total","TOTAL","Monthly","Romania","Nov-2013",912.051,
"Victoria","Total","TOTAL","Monthly","Romania","Dec-2013",643.825,
"Victoria","Total","TOTAL","Monthly","Romania","Jan-2014",350.66,
"Victoria","Total","TOTAL","Monthly","Romania","Feb-2014",7.745,
"Victoria","Total","TOTAL","Monthly","Romania","Mar-2014",410.809,
"Victoria","Total","TOTAL","Monthly","Romania","Apr-2014",96.767,
"Victoria","Total","TOTAL","Monthly","Romania","May-2014",491.153,
"Victoria","Total","TOTAL","Monthly","Sao Tome and Principe","Aug-2013",104.99,
"Victoria","Total","TOTAL","Monthly","Saudi Arabia","Aug-2013",95958.529,
"Victoria","Total","TOTAL","Monthly","Saudi Arabia","Sep-2013",68266.612,
"Victoria","Total","TOTAL","Monthly","Saudi Arabia","Oct-2013",93501.792,
"Victoria","Total","TOTAL","Monthly","Saudi Arabia","Nov-2013",65606.23,
"Victoria","Total","TOTAL","Monthly","Saudi Arabia","Dec-2013",62603.211,
"Victoria","Total","TOTAL","Monthly","Saudi Arabia","Jan-2014",46678.292,
"Victoria","Total","TOTAL","Monthly","Saudi Arabia","Feb-2014",78016.508,
"Victoria","Total","TOTAL","Monthly","Saudi Arabia","Mar-2014",100374.473,
"Victoria","Total","TOTAL","Monthly","Saudi Arabia","Apr-2014",55559.667,
"Victoria","Total","TOTAL","Monthly","Saudi Arabia","May-2014",107878.288,
"Victoria","Total","TOTAL","Monthly","Seychelles","Aug-2013",328.814,
"Victoria","Total","TOTAL","Monthly","Seychelles","Sep-2013",360.697,
"Victoria","Total","TOTAL","Monthly","Seychelles","Oct-2013",241.325,
"Victoria","Total","TOTAL","Monthly","Seychelles","Nov-2013",228.482,
"Victoria","Total","TOTAL","Monthly","Seychelles","Dec-2013",33.98,
