State of Origin,Industry of Origin (ANZSIC06),Commodity by SITC,Frequency,Country of Destination,Time,Value,Flags
"Tasmania","Total","TOTAL","Monthly","Spain","Oct-2013",10.631,
"Tasmania","Total","TOTAL","Monthly","Spain","Nov-2013",3.306,
"Tasmania","Total","TOTAL","Monthly","Spain","Dec-2013",2.7,
"Tasmania","Total","TOTAL","Monthly","Spain","Jan-2014",31.766,
"Tasmania","Total","TOTAL","Monthly","Spain","Feb-2014",211.958,
"Tasmania","Total","TOTAL","Monthly","Spain","Apr-2014",221.504,
"Tasmania","Total","TOTAL","Monthly","Taiwan","Aug-2013",16449.267,
"Tasmania","Total","TOTAL","Monthly","Taiwan","Sep-2013",26983.298,
"Tasmania","Total","TOTAL","Monthly","Taiwan","Oct-2013",18900.964,
"Tasmania","Total","TOTAL","Monthly","Taiwan","Nov-2013",16148.12,
"Tasmania","Total","TOTAL","Monthly","Taiwan","Dec-2013",34112.145,
"Tasmania","Total","TOTAL","Monthly","Taiwan","Jan-2014",31154.756,
"Tasmania","Total","TOTAL","Monthly","Taiwan","Feb-2014",18128.412,
"Tasmania","Total","TOTAL","Monthly","Taiwan","Mar-2014",17654.37,
"Tasmania","Total","TOTAL","Monthly","Taiwan","Apr-2014",27170.218,
"Tasmania","Total","TOTAL","Monthly","Taiwan","May-2014",25792.442,
"Tasmania","Total","TOTAL","Monthly","Turkey","Oct-2013",101.085,
"Tasmania","Total","TOTAL","Monthly","Turkey","Dec-2013",282.519,
"Tasmania","Total","TOTAL","Monthly","Turkey","Mar-2014",3.436,
"Tasmania","Total","TOTAL","Monthly","Turkey","Apr-2014",6.953,
"Tasmania","Total","TOTAL","Monthly","Netherlands Antilles","Mar-2014",3.794,
"Tasmania","Total","TOTAL","Monthly","Bahrain","Aug-2013",306.715,
"Tasmania","Total","TOTAL","Monthly","Bahrain","Sep-2013",421.185,
"Tasmania","Total","TOTAL","Monthly","Bahrain","Oct-2013",495.632,
"Tasmania","Total","TOTAL","Monthly","Bahrain","Nov-2013",443.43,
