State of Origin,Industry of Origin (ANZSIC06),Commodity by SITC,Frequency,Country of Destination,Time,Value,Flags
"Queensland","Total","TOTAL","Monthly","French Polynesia","Oct-2013",1342.873,
"Queensland","Total","TOTAL","Monthly","French Polynesia","Nov-2013",1105.106,
"Queensland","Total","TOTAL","Monthly","French Polynesia","Dec-2013",1088.785,
"Queensland","Total","TOTAL","Monthly","French Polynesia","Jan-2014",1365.307,
"Queensland","Total","TOTAL","Monthly","French Polynesia","Feb-2014",1145.598,
"Queensland","Total","TOTAL","Monthly","French Polynesia","Mar-2014",1128.185,
"Queensland","Total","TOTAL","Monthly","French Polynesia","Apr-2014",632.062,
"Queensland","Total","TOTAL","Monthly","French Polynesia","May-2014",1216.25,
"Queensland","Total","TOTAL","Monthly","Papua New Guinea","Aug-2013",68170.534,
"Queensland","Total","TOTAL","Monthly","Papua New Guinea","Sep-2013",58133.071,
"Queensland","Total","TOTAL","Monthly","Papua New Guinea","Oct-2013",66349.259,
"Queensland","Total","TOTAL","Monthly","Papua New Guinea","Nov-2013",59927.307,
"Queensland","Total","TOTAL","Monthly","Papua New Guinea","Dec-2013",69261.378,
"Queensland","Total","TOTAL","Monthly","Papua New Guinea","Jan-2014",45598.729,
"Queensland","Total","TOTAL","Monthly","Papua New Guinea","Feb-2014",74655.357,
"Queensland","Total","TOTAL","Monthly","Papua New Guinea","Mar-2014",72978.835,
"Queensland","Total","TOTAL","Monthly","Papua New Guinea","Apr-2014",54519.409,
"Queensland","Total","TOTAL","Monthly","Papua New Guinea","May-2014",73187.516,
"Queensland","Total","TOTAL","Monthly","Qatar","Aug-2013",12673.666,
"Queensland","Total","TOTAL","Monthly","Qatar","Sep-2013",1039.035,
"Queensland","Total","TOTAL","Monthly","Qatar","Oct-2013",863.033,
"Queensland","Total","TOTAL","Monthly","Qatar","Nov-2013",852.181,
"Queensland","Total","TOTAL","Monthly","Qatar","Dec-2013",1175.764,
"Queensland","Total","TOTAL","Monthly","Qatar","Jan-2014",15384.049,
