State of Origin,Industry of Origin (ANZSIC06),Commodity by SITC,Frequency,Country of Destination,Time,Value,Flags
"Tasmania","Total","TOTAL","Monthly","United States of America","Nov-2013",12890.539,
"Tasmania","Total","TOTAL","Monthly","United States of America","Dec-2013",12227.184,
"Tasmania","Total","TOTAL","Monthly","United States of America","Jan-2014",8168.883,
"Tasmania","Total","TOTAL","Monthly","United States of America","Feb-2014",7425.24,
"Tasmania","Total","TOTAL","Monthly","United States of America","Mar-2014",14963.598,
"Tasmania","Total","TOTAL","Monthly","United States of America","Apr-2014",13408.597,
"Tasmania","Total","TOTAL","Monthly","United States of America","May-2014",14140.088,
"Tasmania","Total","TOTAL","Monthly","Viet Nam","Aug-2013",8270.182,
"Tasmania","Total","TOTAL","Monthly","Viet Nam","Sep-2013",6892.646,
"Tasmania","Total","TOTAL","Monthly","Viet Nam","Oct-2013",9919.76,
"Tasmania","Total","TOTAL","Monthly","Viet Nam","Nov-2013",10060.374,
"Tasmania","Total","TOTAL","Monthly","Viet Nam","Dec-2013",11395.522,
"Tasmania","Total","TOTAL","Monthly","Viet Nam","Jan-2014",12656.548,
"Tasmania","Total","TOTAL","Monthly","Viet Nam","Feb-2014",10634.122,
"Tasmania","Total","TOTAL","Monthly","Viet Nam","Mar-2014",8843.985,
"Tasmania","Total","TOTAL","Monthly","Viet Nam","Apr-2014",11581.576,
"Tasmania","Total","TOTAL","Monthly","Viet Nam","May-2014",9535.767,
"Tasmania","Total","TOTAL","Monthly","Brunei Darussalam","Aug-2013",75.678,
"Tasmania","Total","TOTAL","Monthly","Brunei Darussalam","Sep-2013",92.322,
"Tasmania","Total","TOTAL","Monthly","Brunei Darussalam","Oct-2013",73.166,
"Tasmania","Total","TOTAL","Monthly","Brunei Darussalam","Nov-2013",37.565,
"Tasmania","Total","TOTAL","Monthly","Brunei Darussalam","Dec-2013",38.447,
"Tasmania","Total","TOTAL","Monthly","Brunei Darussalam","Jan-2014",12.734,
"Tasmania","Total","TOTAL","Monthly","Brunei Darussalam","Feb-2014",38.813,
"Tasmania","Total","TOTAL","Monthly","Brunei Darussalam","Mar-2014",21.129,
"Tasmania","Total","TOTAL","Monthly","Brunei Darussalam","Apr-2014",31.54,
"Tasmania","Total","TOTAL","Monthly","Brunei Darussalam","May-2014",17.392,
"Tasmania","Total","TOTAL","Monthly","Colombia","Aug-2013",56.64,
"Tasmania","Total","TOTAL","Monthly","Colombia","Sep-2013",3.405,
"Tasmania","Total","TOTAL","Monthly","Ecuador","Aug-2013",28.991,
"Tasmania","Total","TOTAL","Monthly","Ecuador","Nov-2013",9.64,
"Tasmania","Total","TOTAL","Monthly","Ecuador","Dec-2013",16.47,
"Tasmania","Total","TOTAL","Monthly","Ecuador","Feb-2014",84.783,
"Tasmania","Total","TOTAL","Monthly","Mauritius","Aug-2013",15.5,
"Tasmania","Total","TOTAL","Monthly","Mauritius","Sep-2013",1.199,
"Tasmania","Total","TOTAL","Monthly","Mauritius","Oct-2013",4.416,
"Tasmania","Total","TOTAL","Monthly","Mauritius","Dec-2013",2.334,
"Tasmania","Total","TOTAL","Monthly","Mauritius","Jan-2014",36.292,
"Tasmania","Total","TOTAL","Monthly","Mauritius","Feb-2014",16.405,
"Tasmania","Total","TOTAL","Monthly","Mauritius","Mar-2014",1.428,
"Tasmania","Total","TOTAL","Monthly","Mauritius","May-2014",9.712,
"Tasmania","Total","TOTAL","Monthly","Mexico","Aug-2013",19.235,
"Tasmania","Total","TOTAL","Monthly","Mexico","Sep-2013",38.896,
"Tasmania","Total","TOTAL","Monthly","Mexico","Oct-2013",34,
"Tasmania","Total","TOTAL","Monthly","Mexico","Dec-2013",52.778,
"Tasmania","Total","TOTAL","Monthly","Mexico","Feb-2014",54.306,
"Tasmania","Total","TOTAL","Monthly","Mexico","Mar-2014",67.951,
"Tasmania","Total","TOTAL","Monthly","Mexico","Apr-2014",2252.733,
"Tasmania","Total","TOTAL","Monthly","Mexico","May-2014",674.122,
"Tasmania","Total","TOTAL","Monthly","Malta","Sep-2013",7.86,
"Tasmania","Total","TOTAL","Monthly","Malta","Apr-2014",4.744,
"Tasmania","Total","TOTAL","Monthly","Panama","Jan-2014",801.349,
"Tasmania","Total","TOTAL","Monthly","Poland","Aug-2013",43.402,
"Tasmania","Total","TOTAL","Monthly","Poland","Sep-2013",532.543,
"Tasmania","Total","TOTAL","Monthly","Poland","Oct-2013",39.351,
"Tasmania","Total","TOTAL","Monthly","Poland","Nov-2013",32.833,
"Tasmania","Total","TOTAL","Monthly","Poland","Dec-2013",106.11,
"Tasmania","Total","TOTAL","Monthly","Poland","Jan-2014",13.45,
"Tasmania","Total","TOTAL","Monthly","Poland","Feb-2014",41.038,
"Tasmania","Total","TOTAL","Monthly","Poland","Mar-2014",207.223,
"Tasmania","Total","TOTAL","Monthly","Poland","Apr-2014",776.833,
"Tasmania","Total","TOTAL","Monthly","Poland","May-2014",22.657,
"Tasmania","Total","TOTAL","Monthly","Russian Federation","Aug-2013",28.751,
"Tasmania","Total","TOTAL","Monthly","Russian Federation","Sep-2013",10.627,
"Tasmania","Total","TOTAL","Monthly","Russian Federation","Oct-2013",44.417,
"Tasmania","Total","TOTAL","Monthly","Russian Federation","Nov-2013",347.525,
"Tasmania","Total","TOTAL","Monthly","Russian Federation","Dec-2013",2724.441,
"Tasmania","Total","TOTAL","Monthly","Russian Federation","Jan-2014",574.273,
"Tasmania","Total","TOTAL","Monthly","Russian Federation","Feb-2014",151.782,
"Tasmania","Total","TOTAL","Monthly","Russian Federation","Mar-2014",396.237,
"Tasmania","Total","TOTAL","Monthly","Russian Federation","Apr-2014",2.511,
"Tasmania","Total","TOTAL","Monthly","Thailand","Aug-2013",9118.253,
"Tasmania","Total","TOTAL","Monthly","Thailand","Sep-2013",6211.476,
"Tasmania","Total","TOTAL","Monthly","Thailand","Oct-2013",9022.449,
"Tasmania","Total","TOTAL","Monthly","Thailand","Nov-2013",9252.87,
"Tasmania","Total","TOTAL","Monthly","Thailand","Dec-2013",8810.839,
"Tasmania","Total","TOTAL","Monthly","Thailand","Jan-2014",8088.384,
"Tasmania","Total","TOTAL","Monthly","Thailand","Feb-2014",4715.581,
"Tasmania","Total","TOTAL","Monthly","Thailand","Mar-2014",5460.052,
"Tasmania","Total","TOTAL","Monthly","Thailand","Apr-2014",7229.737,
"Tasmania","Total","TOTAL","Monthly","Thailand","May-2014",7714.255,
"Tasmania","Total","TOTAL","Monthly","United Arab Emirates","Aug-2013",644.347,
"Tasmania","Total","TOTAL","Monthly","United Arab Emirates","Sep-2013",340.052,
"Tasmania","Total","TOTAL","Monthly","United Arab Emirates","Oct-2013",579.913,
"Tasmania","Total","TOTAL","Monthly","United Arab Emirates","Nov-2013",412.338,
"Tasmania","Total","TOTAL","Monthly","United Arab Emirates","Dec-2013",209.299,
"Tasmania","Total","TOTAL","Monthly","United Arab Emirates","Jan-2014",866.386,
"Tasmania","Total","TOTAL","Monthly","United Arab Emirates","Feb-2014",862.245,
"Tasmania","Total","TOTAL","Monthly","United Arab Emirates","Mar-2014",794.542,
"Tasmania","Total","TOTAL","Monthly","United Arab Emirates","Apr-2014",1053.79,
"Tasmania","Total","TOTAL","Monthly","United Arab Emirates","May-2014",941.911,
"Tasmania","Total","TOTAL","Monthly","Vanuatu","Aug-2013",84.996,
"Tasmania","Total","TOTAL","Monthly","Vanuatu","Sep-2013",1.915,
"Tasmania","Total","TOTAL","Monthly","Vanuatu","Oct-2013",70.551,
"Tasmania","Total","TOTAL","Monthly","Vanuatu","Nov-2013",40.855,
"Tasmania","Total","TOTAL","Monthly","Vanuatu","Dec-2013",55.022,
"Tasmania","Total","TOTAL","Monthly","Vanuatu","Jan-2014",0.832,
"Tasmania","Total","TOTAL","Monthly","Vanuatu","Feb-2014",53.06,
"Tasmania","Total","TOTAL","Monthly","Vanuatu","Mar-2014",1.029,
"Tasmania","Total","TOTAL","Monthly","Vanuatu","Apr-2014",3.75,
"Tasmania","Total","TOTAL","Monthly","Cocos (Keeling) Island","Aug-2013",6.488,
"Tasmania","Total","TOTAL","Monthly","Cocos (Keeling) Island","Oct-2013",0.92,
"Tasmania","Total","TOTAL","Monthly","Cocos (Keeling) Island","Nov-2013",0.816,
"Tasmania","Total","TOTAL","Monthly","Cocos (Keeling) Island","Jan-2014",27.6,
"Tasmania","Total","TOTAL","Monthly","Cocos (Keeling) Island","Feb-2014",0.331,
"Tasmania","Total","TOTAL","Monthly","Cyprus","May-2014",19.065,
"Tasmania","Total","TOTAL","Monthly","Egypt","Aug-2013",23.978,
"Tasmania","Total","TOTAL","Monthly","Egypt","Sep-2013",72.098,
"Tasmania","Total","TOTAL","Monthly","Egypt","Oct-2013",292.054,
"Tasmania","Total","TOTAL","Monthly","Egypt","Nov-2013",155.704,
"Tasmania","Total","TOTAL","Monthly","Egypt","Dec-2013",79.757,
"Tasmania","Total","TOTAL","Monthly","Egypt","Jan-2014",59.196,
"Tasmania","Total","TOTAL","Monthly","Egypt","Apr-2014",52.835,
"Tasmania","Total","TOTAL","Monthly","Germany","Aug-2013",761.145,
"Tasmania","Total","TOTAL","Monthly","Germany","Sep-2013",459.726,
"Tasmania","Total","TOTAL","Monthly","Germany","Oct-2013",485.768,
"Tasmania","Total","TOTAL","Monthly","Germany","Nov-2013",876.578,
"Tasmania","Total","TOTAL","Monthly","Germany","Dec-2013",620.966,
"Tasmania","Total","TOTAL","Monthly","Germany","Jan-2014",361.075,
"Tasmania","Total","TOTAL","Monthly","Germany","Feb-2014",2364.917,
"Tasmania","Total","TOTAL","Monthly","Germany","Mar-2014",3296.893,
"Tasmania","Total","TOTAL","Monthly","Germany","Apr-2014",3595.218,
"Tasmania","Total","TOTAL","Monthly","Germany","May-2014",2213.73,
"Tasmania","Total","TOTAL","Monthly","Finland","Aug-2013",294.585,
"Tasmania","Total","TOTAL","Monthly","Finland","Sep-2013",9.638,
"Tasmania","Total","TOTAL","Monthly","Finland","Oct-2013",45.964,
"Tasmania","Total","TOTAL","Monthly","Finland","Nov-2013",1.145,
"Tasmania","Total","TOTAL","Monthly","Finland","Dec-2013",13.825,
"Tasmania","Total","TOTAL","Monthly","Finland","Jan-2014",10.41,
"Tasmania","Total","TOTAL","Monthly","Finland","Feb-2014",19.333,
"Tasmania","Total","TOTAL","Monthly","Finland","Mar-2014",25.067,
"Tasmania","Total","TOTAL","Monthly","Finland","Apr-2014",9.975,
"Tasmania","Total","TOTAL","Monthly","Greece","Sep-2013",7.024,
"Tasmania","Total","TOTAL","Monthly","Greece","Nov-2013",5.25,
"Tasmania","Total","TOTAL","Monthly","Greece","Feb-2014",5.238,
"Tasmania","Total","TOTAL","Monthly","Greece","Mar-2014",139.283,
"Tasmania","Total","TOTAL","Monthly","Greece","Apr-2014",11.623,
"Tasmania","Total","TOTAL","Monthly","Greece","May-2014",0.979,
"Tasmania","Total","TOTAL","Monthly","Laos","Mar-2014",0.037,
"Tasmania","Total","TOTAL","Monthly","Libya","Jan-2014",201.915,
"Tasmania","Total","TOTAL","Monthly","Libya","Feb-2014",8.386,
"Tasmania","Total","TOTAL","Monthly","Libya","Mar-2014",8.386,
"Tasmania","Total","TOTAL","Monthly","New Caledonia","Aug-2013",49.083,
"Tasmania","Total","TOTAL","Monthly","New Caledonia","Sep-2013",52.385,
"Tasmania","Total","TOTAL","Monthly","New Caledonia","Oct-2013",49.485,
"Tasmania","Total","TOTAL","Monthly","New Caledonia","Nov-2013",15.001,
"Tasmania","Total","TOTAL","Monthly","New Caledonia","Dec-2013",117.686,
"Tasmania","Total","TOTAL","Monthly","New Caledonia","Jan-2014",20.211,
"Tasmania","Total","TOTAL","Monthly","New Caledonia","Feb-2014",7.46,
"Tasmania","Total","TOTAL","Monthly","New Caledonia","Mar-2014",14.657,
"Tasmania","Total","TOTAL","Monthly","New Caledonia","Apr-2014",0.021,
"Tasmania","Total","TOTAL","Monthly","New Caledonia","May-2014",11.048,
"Tasmania","Total","TOTAL","Monthly","Netherlands","Aug-2013",1566.421,
"Tasmania","Total","TOTAL","Monthly","Netherlands","Sep-2013",1648.693,
"Tasmania","Total","TOTAL","Monthly","Netherlands","Oct-2013",1732.675,
"Tasmania","Total","TOTAL","Monthly","Netherlands","Nov-2013",2975.13,
"Tasmania","Total","TOTAL","Monthly","Netherlands","Dec-2013",1630.835,
"Tasmania","Total","TOTAL","Monthly","Netherlands","Jan-2014",788.889,
"Tasmania","Total","TOTAL","Monthly","Netherlands","Feb-2014",663.516,
"Tasmania","Total","TOTAL","Monthly","Netherlands","Mar-2014",598.291,
"Tasmania","Total","TOTAL","Monthly","Netherlands","Apr-2014",820.035,
"Tasmania","Total","TOTAL","Monthly","Netherlands","May-2014",1571.255,
"Tasmania","Total","TOTAL","Monthly","Sweden","Aug-2013",102.903,
"Tasmania","Total","TOTAL","Monthly","Sweden","Sep-2013",11.378,
"Tasmania","Total","TOTAL","Monthly","Sweden","Oct-2013",256.693,
"Tasmania","Total","TOTAL","Monthly","Sweden","Nov-2013",218.582,
"Tasmania","Total","TOTAL","Monthly","Sweden","Dec-2013",136.581,
"Tasmania","Total","TOTAL","Monthly","Sweden","Jan-2014",54.892,
"Tasmania","Total","TOTAL","Monthly","Sweden","Feb-2014",477.435,
"Tasmania","Total","TOTAL","Monthly","Sweden","Mar-2014",247.389,
"Tasmania","Total","TOTAL","Monthly","Sweden","Apr-2014",654.238,
"Tasmania","Total","TOTAL","Monthly","Sweden","May-2014",93.24,
"Tasmania","Total","TOTAL","Monthly","Tanzania","Aug-2013",11.926,
"Tasmania","Total","TOTAL","Monthly","Tonga","Aug-2013",0.276,
"Tasmania","Total","TOTAL","Monthly","Tonga","Apr-2014",0.288,
"Tasmania","Total","TOTAL","Monthly","Venezuela","Mar-2014",23.428,
"Tasmania","Total","TOTAL","Monthly","Bangladesh","Aug-2013",220.77,
"Tasmania","Total","TOTAL","Monthly","Bangladesh","Sep-2013",893.434,
"Tasmania","Total","TOTAL","Monthly","Bangladesh","Oct-2013",851.031,
"Tasmania","Total","TOTAL","Monthly","Bangladesh","Nov-2013",1170.617,
"Tasmania","Total","TOTAL","Monthly","Bangladesh","Dec-2013",709.776,
"Tasmania","Total","TOTAL","Monthly","Bangladesh","Jan-2014",4277.328,
"Tasmania","Total","TOTAL","Monthly","Bangladesh","Feb-2014",1694.468,
"Tasmania","Total","TOTAL","Monthly","Bangladesh","Mar-2014",864.116,
"Tasmania","Total","TOTAL","Monthly","Bangladesh","Apr-2014",562.09,
"Tasmania","Total","TOTAL","Monthly","Bangladesh","May-2014",1204.365,
"Tasmania","Total","TOTAL","Monthly","Canada","Aug-2013",282.769,
"Tasmania","Total","TOTAL","Monthly","Canada","Sep-2013",106.616,
"Tasmania","Total","TOTAL","Monthly","Canada","Oct-2013",276.795,
"Tasmania","Total","TOTAL","Monthly","Canada","Nov-2013",174.05,
"Tasmania","Total","TOTAL","Monthly","Canada","Dec-2013",306.094,
"Tasmania","Total","TOTAL","Monthly","Canada","Jan-2014",28.417,
"Tasmania","Total","TOTAL","Monthly","Canada","Feb-2014",98.123,
"Tasmania","Total","TOTAL","Monthly","Canada","Mar-2014",338.344,
"Tasmania","Total","TOTAL","Monthly","Canada","Apr-2014",446.95,
"Tasmania","Total","TOTAL","Monthly","Canada","May-2014",361.26,
"Tasmania","Total","TOTAL","Monthly","Chile","Aug-2013",694.616,
"Tasmania","Total","TOTAL","Monthly","Chile","Sep-2013",1934.006,
"Tasmania","Total","TOTAL","Monthly","Chile","Oct-2013",28.122,
"Tasmania","Total","TOTAL","Monthly","Chile","Nov-2013",1306.262,
"Tasmania","Total","TOTAL","Monthly","Chile","Dec-2013",1351.692,
"Tasmania","Total","TOTAL","Monthly","Chile","Jan-2014",5.058,
"Tasmania","Total","TOTAL","Monthly","Chile","Feb-2014",8.169,
"Tasmania","Total","TOTAL","Monthly","Chile","Mar-2014",2713.856,
"Tasmania","Total","TOTAL","Monthly","Chile","Apr-2014",28.475,
"Tasmania","Total","TOTAL","Monthly","Chile","May-2014",8.006,
"Tasmania","Total","TOTAL","Monthly","Cook Islands","Sep-2013",14.867,
"Tasmania","Total","TOTAL","Monthly","Fiji","Aug-2013",45.662,
"Tasmania","Total","TOTAL","Monthly","Fiji","Sep-2013",18.116,
"Tasmania","Total","TOTAL","Monthly","Fiji","Oct-2013",44.255,
"Tasmania","Total","TOTAL","Monthly","Fiji","Nov-2013",35.657,
"Tasmania","Total","TOTAL","Monthly","Fiji","Dec-2013",9.752,
"Tasmania","Total","TOTAL","Monthly","Fiji","Jan-2014",1.506,
"Tasmania","Total","TOTAL","Monthly","Fiji","Feb-2014",6.279,
"Tasmania","Total","TOTAL","Monthly","Fiji","Mar-2014",10.891,
"Tasmania","Total","TOTAL","Monthly","Fiji","Apr-2014",5.635,
"Tasmania","Total","TOTAL","Monthly","Fiji","May-2014",34.94,
"Tasmania","Total","TOTAL","Monthly","Jordan","Aug-2013",89.252,
"Tasmania","Total","TOTAL","Monthly","Jordan","Sep-2013",204.905,
"Tasmania","Total","TOTAL","Monthly","Jordan","Oct-2013",309.097,
"Tasmania","Total","TOTAL","Monthly","Jordan","Nov-2013",228.799,
"Tasmania","Total","TOTAL","Monthly","Jordan","Dec-2013",586.058,
"Tasmania","Total","TOTAL","Monthly","Jordan","Jan-2014",785.454,
"Tasmania","Total","TOTAL","Monthly","Jordan","Feb-2014",454.111,
"Tasmania","Total","TOTAL","Monthly","Jordan","Mar-2014",624.851,
"Tasmania","Total","TOTAL","Monthly","Jordan","Apr-2014",515.05,
"Tasmania","Total","TOTAL","Monthly","Jordan","May-2014",500.4,
"Tasmania","Total","TOTAL","Monthly","Kenya","Oct-2013",1.485,
"Tasmania","Total","TOTAL","Monthly","Malaysia","Aug-2013",25505.426,
"Tasmania","Total","TOTAL","Monthly","Malaysia","Sep-2013",18077.703,
"Tasmania","Total","TOTAL","Monthly","Malaysia","Oct-2013",19951.897,
"Tasmania","Total","TOTAL","Monthly","Malaysia","Nov-2013",20295.101,
"Tasmania","Total","TOTAL","Monthly","Malaysia","Dec-2013",24177.574,
"Tasmania","Total","TOTAL","Monthly","Malaysia","Jan-2014",24084.392,
"Tasmania","Total","TOTAL","Monthly","Malaysia","Feb-2014",20433.795,
"Tasmania","Total","TOTAL","Monthly","Malaysia","Mar-2014",24611.726,
"Tasmania","Total","TOTAL","Monthly","Malaysia","Apr-2014",27311.353,
"Tasmania","Total","TOTAL","Monthly","Malaysia","May-2014",20184.753,
"Tasmania","Total","TOTAL","Monthly","Maldives","Sep-2013",15.814,
"Tasmania","Total","TOTAL","Monthly","Maldives","Oct-2013",0.458,
"Tasmania","Total","TOTAL","Monthly","Maldives","Dec-2013",0.566,
"Tasmania","Total","TOTAL","Monthly","Maldives","Jan-2014",2.135,
"Tasmania","Total","TOTAL","Monthly","Maldives","Feb-2014",6.164,
"Tasmania","Total","TOTAL","Monthly","Maldives","Apr-2014",8.856,
"Tasmania","Total","TOTAL","Monthly","Maldives","May-2014",30.065,
"Tasmania","Total","TOTAL","Monthly","Namibia","Jan-2014",10,
"Tasmania","Total","TOTAL","Monthly","Nauru","Sep-2013",16.375,
"Tasmania","Total","TOTAL","Monthly","Nauru","Oct-2013",2.843,
"Tasmania","Total","TOTAL","Monthly","Nauru","Dec-2013",2.994,
"Tasmania","Total","TOTAL","Monthly","Nauru","Jan-2014",6.294,
"Tasmania","Total","TOTAL","Monthly","Nauru","Feb-2014",2.02,
"Tasmania","Total","TOTAL","Monthly","Nauru","Mar-2014",37.82,
"Tasmania","Total","TOTAL","Monthly","Nauru","Apr-2014",5.74,
"Tasmania","Total","TOTAL","Monthly","Nauru","May-2014",75.475,
"Tasmania","Total","TOTAL","Monthly","No Country Details","Sep-2013",0,
"Tasmania","Total","TOTAL","Monthly","No Country Details","Dec-2013",0,
"Tasmania","Total","TOTAL","Monthly","No Country Details","Feb-2014",0,
"Tasmania","Total","TOTAL","Monthly","No Country Details","Mar-2014",0,
"Tasmania","Total","TOTAL","Monthly","Trinidad and Tobago","Aug-2013",12.993,
"Tasmania","Total","TOTAL","Monthly","Trinidad and Tobago","Sep-2013",25.938,
"Tasmania","Total","TOTAL","Monthly","Trinidad and Tobago","Dec-2013",14.315,
"Tasmania","Total","TOTAL","Monthly","Trinidad and Tobago","Feb-2014",14.468,
"Tasmania","Total","TOTAL","Monthly","Trinidad and Tobago","May-2014",37.137,
"Tasmania","Total","TOTAL","Monthly","United Kingdom","Aug-2013",632.674,
"Tasmania","Total","TOTAL","Monthly","United Kingdom","Sep-2013",886.765,
"Tasmania","Total","TOTAL","Monthly","United Kingdom","Oct-2013",417.953,
"Tasmania","Total","TOTAL","Monthly","United Kingdom","Nov-2013",1072.139,
"Tasmania","Total","TOTAL","Monthly","United Kingdom","Dec-2013",1065.273,
"Tasmania","Total","TOTAL","Monthly","United Kingdom","Jan-2014",521.781,
"Tasmania","Total","TOTAL","Monthly","United Kingdom","Feb-2014",837.393,
"Tasmania","Total","TOTAL","Monthly","United Kingdom","Mar-2014",504.89,
"Tasmania","Total","TOTAL","Monthly","United Kingdom","Apr-2014",1250.968,
"Tasmania","Total","TOTAL","Monthly","United Kingdom","May-2014",1328.676,
"Tasmania","Total","TOTAL","Monthly","Uruguay","Sep-2013",4.628,
"Tasmania","Total","TOTAL","Monthly","Samoa","Aug-2013",2.673,
"Tasmania","Total","TOTAL","Monthly","Samoa","Sep-2013",10.356,
"Tasmania","Total","TOTAL","Monthly","Samoa","Nov-2013",0.801,
"Tasmania","Total","TOTAL","Monthly","Samoa","May-2014",2.15,
"Tasmania","Total","TOTAL","Monthly","Argentina","Oct-2013",63.53,
"Tasmania","Total","TOTAL","Monthly","Argentina","Dec-2013",123.645,
"Tasmania","Total","TOTAL","Monthly","Argentina","Feb-2014",344.522,
"Tasmania","Total","TOTAL","Monthly","Argentina","Mar-2014",8.56,
"Tasmania","Total","TOTAL","Monthly","Argentina","May-2014",7.41,
"Tasmania","Total","TOTAL","Monthly","Czech Republic","Dec-2013",606.057,
"Tasmania","Total","TOTAL","Monthly","Iceland","Dec-2013",23.406,
"Tasmania","Total","TOTAL","Monthly","Iceland","May-2014",34.499,
"Tasmania","Total","TOTAL","Monthly","Italy","Aug-2013",4.743,
"Tasmania","Total","TOTAL","Monthly","Italy","Sep-2013",5.949,
"Tasmania","Total","TOTAL","Monthly","Italy","Nov-2013",56.099,
"Tasmania","Total","TOTAL","Monthly","Italy","Dec-2013",757.496,
"Tasmania","Total","TOTAL","Monthly","Italy","Jan-2014",308.42,
"Tasmania","Total","TOTAL","Monthly","Italy","Feb-2014",511.888,
"Tasmania","Total","TOTAL","Monthly","Italy","Mar-2014",776.392,
"Tasmania","Total","TOTAL","Monthly","Italy","Apr-2014",610.46,
"Tasmania","Total","TOTAL","Monthly","Italy","May-2014",172.444,
"Tasmania","Total","TOTAL","Monthly","Japan","Aug-2013",18623.901,
"Tasmania","Total","TOTAL","Monthly","Japan","Sep-2013",13275.714,
"Tasmania","Total","TOTAL","Monthly","Japan","Oct-2013",19366.441,
"Tasmania","Total","TOTAL","Monthly","Japan","Nov-2013",20130.153,
"Tasmania","Total","TOTAL","Monthly","Japan","Dec-2013",36366.097,
"Tasmania","Total","TOTAL","Monthly","Japan","Jan-2014",10701.619,
"Tasmania","Total","TOTAL","Monthly","Japan","Feb-2014",13433.103,
"Tasmania","Total","TOTAL","Monthly","Japan","Mar-2014",19508.155,
"Tasmania","Total","TOTAL","Monthly","Japan","Apr-2014",30677.085,
"Tasmania","Total","TOTAL","Monthly","Japan","May-2014",17337.568,
"Tasmania","Total","TOTAL","Monthly","Philippines","Aug-2013",151.966,
"Tasmania","Total","TOTAL","Monthly","Philippines","Sep-2013",502.468,
"Tasmania","Total","TOTAL","Monthly","Philippines","Oct-2013",674.828,
"Tasmania","Total","TOTAL","Monthly","Philippines","Nov-2013",120.376,
"Tasmania","Total","TOTAL","Monthly","Philippines","Dec-2013",273.678,
"Tasmania","Total","TOTAL","Monthly","Philippines","Jan-2014",2301.197,
"Tasmania","Total","TOTAL","Monthly","Philippines","Feb-2014",338.677,
"Tasmania","Total","TOTAL","Monthly","Philippines","Mar-2014",268.264,
"Tasmania","Total","TOTAL","Monthly","Philippines","Apr-2014",211.085,
"Tasmania","Total","TOTAL","Monthly","Philippines","May-2014",1603.044,
"Tasmania","Total","TOTAL","Monthly","South Africa","Aug-2013",690.882,
"Tasmania","Total","TOTAL","Monthly","South Africa","Sep-2013",1306.786,
"Tasmania","Total","TOTAL","Monthly","South Africa","Oct-2013",3510.789,
"Tasmania","Total","TOTAL","Monthly","South Africa","Nov-2013",67.21,
"Tasmania","Total","TOTAL","Monthly","South Africa","Dec-2013",1656.298,
"Tasmania","Total","TOTAL","Monthly","South Africa","Jan-2014",1709.32,
"Tasmania","Total","TOTAL","Monthly","South Africa","Feb-2014",986.088,
"Tasmania","Total","TOTAL","Monthly","South Africa","Mar-2014",2255.973,
"Tasmania","Total","TOTAL","Monthly","South Africa","Apr-2014",9524.711,
"Tasmania","Total","TOTAL","Monthly","South Africa","May-2014",515.172,
"Tasmania","Total","TOTAL","Monthly","Singapore","Aug-2013",8126,
"Tasmania","Total","TOTAL","Monthly","Singapore","Sep-2013",2670.57,
"Tasmania","Total","TOTAL","Monthly","Singapore","Oct-2013",4664.778,
"Tasmania","Total","TOTAL","Monthly","Singapore","Nov-2013",6981.096,
"Tasmania","Total","TOTAL","Monthly","Singapore","Dec-2013",6188.958,
"Tasmania","Total","TOTAL","Monthly","Singapore","Jan-2014",5283.942,
"Tasmania","Total","TOTAL","Monthly","Singapore","Feb-2014",3752.961,
"Tasmania","Total","TOTAL","Monthly","Singapore","Mar-2014",3028.436,
"Tasmania","Total","TOTAL","Monthly","Singapore","Apr-2014",8402.594,
"Tasmania","Total","TOTAL","Monthly","Singapore","May-2014",5799.578,
"Australian Capital Territory","Total","TOTAL","Monthly","Total","Sep-2013",548.8,
"Australian Capital Territory","Total","TOTAL","Monthly","Total","Nov-2013",678.223,
"Australian Capital Territory","Total","TOTAL","Monthly","Total","May-2014",2.127,
"Australian Capital Territory","Total","TOTAL","Monthly","New Zealand","Nov-2013",678.223,
"Australian Capital Territory","Total","TOTAL","Monthly","Solomon Islands","Sep-2013",548.8,
"Australian Capital Territory","Total","TOTAL","Monthly","Cook Islands","May-2014",2.127,
"Western Australia","Total","TOTAL","Monthly","Total","Aug-2013",10963029.447,
"Western Australia","Total","TOTAL","Monthly","Total","Sep-2013",10866397.067,
"Western Australia","Total","TOTAL","Monthly","Total","Oct-2013",10767789.285,
"Western Australia","Total","TOTAL","Monthly","Total","Nov-2013",10591149.992,
"Western Australia","Total","TOTAL","Monthly","Total","Dec-2013",12124948.636,
"Western Australia","Total","TOTAL","Monthly","Total","Jan-2014",11406722.904,
"Western Australia","Total","TOTAL","Monthly","Total","Feb-2014",11094867.997,
"Western Australia","Total","TOTAL","Monthly","Total","Mar-2014",11871339.53,
"Western Australia","Total","TOTAL","Monthly","Total","Apr-2014",10850785.722,
"Western Australia","Total","TOTAL","Monthly","Total","May-2014",11110201.618,
"Western Australia","Total","TOTAL","Monthly","Cambodia","Aug-2013",454.745,
"Western Australia","Total","TOTAL","Monthly","Cambodia","Sep-2013",190.501,
"Western Australia","Total","TOTAL","Monthly","Cambodia","Oct-2013",237.486,
"Western Australia","Total","TOTAL","Monthly","Cambodia","Nov-2013",409.94,
"Western Australia","Total","TOTAL","Monthly","Cambodia","Dec-2013",416.215,
"Western Australia","Total","TOTAL","Monthly","Cambodia","Jan-2014",591.869,
"Western Australia","Total","TOTAL","Monthly","Cambodia","Feb-2014",450.896,
"Western Australia","Total","TOTAL","Monthly","Cambodia","Mar-2014",750.296,
